nodes,techs,costs,cost_investment_annualised
ESP_1,roof_mounted_pv_NL,co2,1.0624120195535827
ESP_1,roof_mounted_pv_NL,monetary,0.2791953970215948
ESP_1,roof_mounted_pv_NL,vul,0.0
ESP_1,roof_mounted_pv_PT,co2,1.3863696125642841
ESP_1,roof_mounted_pv_PT,monetary,0.3643297239205343
ESP_1,roof_mounted_pv_PT,vul,0.0
ESP_1,wind_offshore_CN,co2,0.40026253892298763
ESP_1,wind_offshore_CN,monetary,0.11085607120652807
ESP_1,wind_offshore_CN,vul,2.1676682725744667e-07
ESP_1,wind_offshore_DE,co2,0.15040801030976678
ESP_1,wind_offshore_DE,monetary,0.041656392154005746
ESP_1,wind_offshore_DE,vul,1.8468040847438425e-07
ESP_1,wind_offshore_ESP,co2,0.1827575077909358
ESP_1,wind_offshore_ESP,monetary,1.1784190089836446
ESP_1,wind_offshore_ESP,vul,0.0
ESP_1,wind_offshore_FR,co2,0.11523153544392194
ESP_1,wind_offshore_FR,monetary,0.03191458668358126
ESP_1,wind_offshore_FR,vul,0.0
ESP_1,wind_offshore_IND,co2,0.4048469639647391
ESP_1,wind_offshore_IND,monetary,0.11212787882565904
ESP_1,wind_offshore_IND,vul,1.708813647264496e-07
ESP_1,wind_offshore_NDL,co2,0.06045749202279269
ESP_1,wind_offshore_NDL,monetary,0.016744303756683825
ESP_1,wind_offshore_NDL,vul,0.0
ESP_1,wind_offshore_PT,co2,0.10491677652370342
ESP_1,wind_offshore_PT,monetary,0.029056906979446528
ESP_1,wind_offshore_PT,vul,0.0
ESP_1,wind_onshore_competing_CN,co2,1.0065794353833382
ESP_1,wind_onshore_competing_CN,monetary,0.2787806269958022
ESP_1,wind_onshore_competing_CN,vul,5.451247852915349e-07
ESP_1,wind_onshore_competing_DE,co2,0.40612573936639607
ESP_1,wind_onshore_competing_DE,monetary,0.11247893664732277
ESP_1,wind_onshore_competing_DE,vul,4.986667085328565e-07
ESP_1,wind_onshore_competing_ESP,co2,0.16605578931867512
ESP_1,wind_onshore_competing_ESP,monetary,1.0707264563311982
ESP_1,wind_onshore_competing_ESP,vul,0.0
ESP_1,wind_onshore_competing_FR,co2,0.3137522989271345
ESP_1,wind_onshore_competing_FR,monetary,0.08689700178607748
ESP_1,wind_onshore_competing_FR,vul,0.0
ESP_1,wind_onshore_competing_IND,co2,0.7607394226354851
ESP_1,wind_onshore_competing_IND,monetary,0.21069714087470065
ESP_1,wind_onshore_competing_IND,vul,3.210995816001359e-07
ESP_1,wind_onshore_competing_NDL,co2,0.1662709312478405
ESP_1,wind_onshore_competing_NDL,monetary,0.046050388224356406
ESP_1,wind_onshore_competing_NDL,vul,0.0
ESP_1,wind_onshore_competing_PT,co2,0.2863720593548123
ESP_1,wind_onshore_competing_PT,monetary,0.07931130335771774
ESP_1,wind_onshore_competing_PT,vul,2.389602096377811e-07
ESP_1,wind_onshore_monopoly_CN,co2,0.7003949216039562
ESP_1,wind_onshore_monopoly_CN,monetary,0.1939802548370826
ESP_1,wind_onshore_monopoly_CN,vul,3.793070053266439e-07
ESP_1,wind_onshore_monopoly_DE,co2,0.27607244537624637
ESP_1,wind_onshore_monopoly_DE,monetary,0.07645990412228386
ESP_1,wind_onshore_monopoly_DE,vul,3.389791000865104e-07
ESP_1,wind_onshore_monopoly_ESP,co2,0.11329521315699445
ESP_1,wind_onshore_monopoly_ESP,monetary,0.03137823617565483
ESP_1,wind_onshore_monopoly_ESP,vul,3.8123722499128036e-07
ESP_1,wind_onshore_monopoly_FR,co2,0.21382107261255204
ESP_1,wind_onshore_monopoly_FR,monetary,0.0592199967689449
ESP_1,wind_onshore_monopoly_FR,vul,0.0
ESP_1,wind_onshore_monopoly_IND,co2,0.7077634261362122
ESP_1,wind_onshore_monopoly_IND,monetary,0.19602471735454707
ESP_1,wind_onshore_monopoly_IND,vul,2.9873900739479786e-07
ESP_1,wind_onshore_monopoly_NDL,co2,0.3484572883034102
ESP_1,wind_onshore_monopoly_NDL,monetary,0.4864050030688044
ESP_1,wind_onshore_monopoly_NDL,vul,0.0
ESP_1,wind_onshore_monopoly_PT,co2,0.19471902111655173
ESP_1,wind_onshore_monopoly_PT,monetary,0.05392781470401214
ESP_1,wind_onshore_monopoly_PT,vul,1.6248127771719652e-07
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,monetary,907762.5570776255
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,monetary,1134703.196347032
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,monetary,2297773.97260274
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,monetary,0.0
ESP_10,battery_CN,co2,10528.750294135327
ESP_10,battery_CN,monetary,10197.7628963418
ESP_10,battery_CN,vul,0.061269549801515416
ESP_10,battery_CZ,co2,156.70583354056214
ESP_10,battery_CZ,monetary,132.8806660569342
ESP_10,battery_CZ,vul,0.00014656967497517906
ESP_10,battery_ESP,co2,0.9941172387137354
ESP_10,battery_ESP,monetary,10.825069239457004
ESP_10,battery_ESP,vul,2.2035602758581375e-06
ESP_10,battery_HU,co2,84.13622601415993
ESP_10,battery_HU,monetary,66.04920081346776
ESP_10,battery_HU,vul,4.953082545005619e-05
ESP_10,battery_PL,co2,138.5092849674435
ESP_10,battery_PL,monetary,115.94569928029294
ESP_10,battery_PL,vul,7.642760027924511e-05
ESP_10,battery_US,co2,498.2706805717061
ESP_10,battery_US,monetary,458.48647696989696
ESP_10,battery_US,vul,0.00041239992218946903
ESP_10,biogas_to_electricity_supply_BEL,co2,6.1472747592506884
ESP_10,biogas_to_electricity_supply_BEL,monetary,1.7608307423553147
ESP_10,biogas_to_electricity_supply_BEL,vul,5.178039929673622e-06
ESP_10,biogas_to_electricity_supply_CAN,co2,2.403847875283214
ESP_10,biogas_to_electricity_supply_CAN,monetary,0.6885611634790334
ESP_10,biogas_to_electricity_supply_CAN,vul,0.0
ESP_10,biogas_to_electricity_supply_FR,co2,2.3979917147040504
ESP_10,biogas_to_electricity_supply_FR,monetary,0.6868838091242833
ESP_10,biogas_to_electricity_supply_FR,vul,0.0
ESP_10,biogas_to_electricity_supply_FSM,co2,2.499380388371978
ESP_10,biogas_to_electricity_supply_FSM,monetary,0.7159258099325575
ESP_10,biogas_to_electricity_supply_FSM,vul,1.421856472912765e-07
ESP_10,biogas_to_electricity_supply_UK,co2,2.4461127817820056
ESP_10,biogas_to_electricity_supply_UK,monetary,0.7006676747081749
ESP_10,biogas_to_electricity_supply_UK,vul,0.0
ESP_10,biogas_to_electricity_supply_USA,co2,2.423031538696864
ESP_10,biogas_to_electricity_supply_USA,monetary,0.7154286339080137
ESP_10,biogas_to_electricity_supply_USA,vul,1.378422865681528e-07
ESP_10,biomass_ESP,co2,8.719783619885571e-05
ESP_10,biomass_ESP,monetary,0.0021840524720953547
ESP_10,biomass_ESP,vul,2.1646915943069592e-07
ESP_10,biomass_FR,co2,0.00036608197265474026
ESP_10,biomass_FR,monetary,0.00010504857641490908
ESP_10,biomass_FR,vul,2.0143521261682255e-07
ESP_10,biomass_IT,co2,0.010344549931079377
ESP_10,biomass_IT,monetary,0.002963395976554887
ESP_10,biomass_IT,vul,1.8813485865227326e-07
ESP_10,existing_biogas_to_electricity_supply,monetary,0.0
ESP_10,existing_biomass,monetary,0.0
ESP_10,existing_ccgt,monetary,0.0
ESP_10,existing_chp,monetary,0.0
ESP_10,existing_coal,monetary,0.0
ESP_10,existing_hydro_run_of_river,monetary,0.0
ESP_10,existing_nuclear,monetary,0.0
ESP_10,existing_oil_and_other,monetary,0.0
ESP_10,existing_open_field_pv,monetary,0.0
ESP_10,existing_pumped_hydro,monetary,0.0
ESP_10,existing_rooftop_pv,monetary,0.0
ESP_10,existing_wind_onshore,monetary,0.0
ESP_10,existing_wte,monetary,0.0
ESP_10,open_field_pv_CN,co2,1.0384435905766358
ESP_10,open_field_pv_CN,monetary,0.2729231924079644
ESP_10,open_field_pv_CN,vul,7.964341808023849e-07
ESP_10,open_field_pv_DE,co2,37.416018922784495
ESP_10,open_field_pv_DE,monetary,9.832728059337372
ESP_10,open_field_pv_DE,vul,2.721686785632706e-06
ESP_10,open_field_pv_ESP,co2,0.4583003664397671
ESP_10,open_field_pv_ESP,monetary,0.8302613561988577
ESP_10,open_field_pv_ESP,vul,0.0
ESP_10,open_field_pv_MY,co2,17.425824192340023
ESP_10,open_field_pv_MY,monetary,4.579378954399497
ESP_10,open_field_pv_MY,vul,2.7199644249159703e-06
ESP_10,open_field_pv_NL,co2,3588566.98993789
ESP_10,open_field_pv_NL,monetary,943053.5113065587
ESP_10,open_field_pv_NL,vul,0.1743918566193466
ESP_10,open_field_pv_PT,co2,6.751694910544956
ESP_10,open_field_pv_PT,monetary,1.7743054380748418
ESP_10,open_field_pv_PT,vul,1.9398767445748513e-07
ESP_10,pumped_hydro_CN,co2,0.0
ESP_10,pumped_hydro_CN,monetary,0.0
ESP_10,pumped_hydro_CN,vulnerability,0.0
ESP_10,pumped_hydro_ESP,co2,0.0
ESP_10,pumped_hydro_ESP,monetary,0.0
ESP_10,pumped_hydro_ESP,vul,0.0
ESP_10,roof_mounted_pv_CN,co2,1.3094848881107461
ESP_10,roof_mounted_pv_CN,monetary,0.3441227096809011
ESP_10,roof_mounted_pv_CN,vul,1.0042059304748462e-06
ESP_10,roof_mounted_pv_DE,co2,1.4657668475474968
ESP_10,roof_mounted_pv_DE,monetary,0.3851956254370576
ESP_10,roof_mounted_pv_DE,vul,1.0662166565666372e-07
ESP_10,roof_mounted_pv_ESP,co2,0.3549409624827921
ESP_10,roof_mounted_pv_ESP,monetary,0.6430144648819988
ESP_10,roof_mounted_pv_ESP,vul,0.0
ESP_10,roof_mounted_pv_MY,co2,1.5300419229898539
ESP_10,roof_mounted_pv_MY,monetary,0.40208380987618514
ESP_10,roof_mounted_pv_MY,vul,2.3882139250502654e-07
ESP_10,roof_mounted_pv_NL,co2,1.404264809248757
ESP_10,roof_mounted_pv_NL,monetary,0.3690322245284867
ESP_10,roof_mounted_pv_NL,vul,0.0
ESP_10,roof_mounted_pv_PT,co2,1.6975859777169577
ESP_10,roof_mounted_pv_PT,monetary,0.4461155416188202
ESP_10,roof_mounted_pv_PT,vul,0.0
ESP_10,wind_offshore_CN,co2,0.40740305800060006
ESP_10,wind_offshore_CN,monetary,0.11283369792485476
ESP_10,wind_offshore_CN,vul,2.2063385830559358e-07
ESP_10,wind_offshore_DE,co2,0.1514141879809925
ESP_10,wind_offshore_DE,monetary,0.04193505903858764
ESP_10,wind_offshore_DE,vul,1.8591585665920547e-07
ESP_10,wind_offshore_ESP,co2,0.1816337947511156
ESP_10,wind_offshore_ESP,monetary,1.1711733159187023
ESP_10,wind_offshore_ESP,vul,0.0
ESP_10,wind_offshore_FR,co2,0.11578284337428377
ESP_10,wind_offshore_FR,monetary,0.032067277218035185
ESP_10,wind_offshore_FR,vul,0.0
ESP_10,wind_offshore_IND,co2,0.41214031019941255
ESP_10,wind_offshore_IND,monetary,0.11414787036721909
ESP_10,wind_offshore_IND,vul,1.739598044059727e-07
ESP_10,wind_offshore_NDL,co2,0.06042914464714631
ESP_10,wind_offshore_NDL,monetary,0.01673645266904114
ESP_10,wind_offshore_NDL,vul,0.0
ESP_10,wind_offshore_PT,co2,0.10535424450789513
ESP_10,wind_offshore_PT,monetary,0.02917806459545728
ESP_10,wind_offshore_PT,vul,0.0
ESP_10,wind_onshore_competing_CN,co2,0.7400321426234274
ESP_10,wind_onshore_competing_CN,monetary,0.20495811603685082
ESP_10,wind_onshore_competing_CN,vul,4.007730027812448e-07
ESP_10,wind_onshore_competing_DE,co2,0.29692608142142535
ESP_10,wind_onshore_competing_DE,monetary,0.0822354425337409
ESP_10,wind_onshore_competing_DE,vul,3.645845051116024e-07
ESP_10,wind_onshore_competing_ESP,co2,0.17007638731241054
ESP_10,wind_onshore_competing_ESP,monetary,1.0966512413677683
ESP_10,wind_onshore_competing_ESP,vul,0.0
ESP_10,wind_onshore_competing_FR,co2,0.22927008942362503
ESP_10,wind_onshore_competing_FR,monetary,0.0634987645931664
ESP_10,wind_onshore_competing_FR,vul,0.0
ESP_10,wind_onshore_competing_IND,co2,0.7607462669121755
ESP_10,wind_onshore_competing_IND,monetary,0.21069903649031768
ESP_10,wind_onshore_competing_IND,vul,3.2110247049259534e-07
ESP_10,wind_onshore_competing_NDL,co2,0.12161768221130254
ESP_10,wind_onshore_competing_NDL,monetary,0.03368322675975645
ESP_10,wind_onshore_competing_NDL,vul,0.0
ESP_10,wind_onshore_competing_PT,co2,0.2092328139254013
ESP_10,wind_onshore_competing_PT,monetary,0.05794743808112211
ESP_10,wind_onshore_competing_PT,vul,1.7459216234768665e-07
ESP_10,wind_onshore_monopoly_CN,co2,0.7199529694939067
ESP_10,wind_onshore_monopoly_CN,monetary,0.1993970204314421
ESP_10,wind_onshore_monopoly_CN,vul,3.8989889334059933e-07
ESP_10,wind_onshore_monopoly_DE,co2,0.28708251217971004
ESP_10,wind_onshore_monopoly_DE,monetary,0.07950920754344015
ESP_10,wind_onshore_monopoly_DE,vul,3.524979521104567e-07
ESP_10,wind_onshore_monopoly_ESP,co2,0.11714622102986753
ESP_10,wind_onshore_monopoly_ESP,monetary,0.03244481111013041
ESP_10,wind_onshore_monopoly_ESP,vul,3.9419582680651573e-07
ESP_10,wind_onshore_monopoly_FR,co2,0.22146996524877954
ESP_10,wind_onshore_monopoly_FR,monetary,0.06133843809780393
ESP_10,wind_onshore_monopoly_FR,vul,0.0
ESP_10,wind_onshore_monopoly_IND,co2,0.7274503683392316
ESP_10,wind_onshore_monopoly_IND,monetary,0.20147728404337661
ESP_10,wind_onshore_monopoly_IND,vul,3.070486449872282e-07
ESP_10,wind_onshore_monopoly_NDL,co2,0.35461168663928894
ESP_10,wind_onshore_monopoly_NDL,monetary,0.4949958124504213
ESP_10,wind_onshore_monopoly_NDL,vul,0.0
ESP_10,wind_onshore_monopoly_PT,co2,0.20190509890689476
ESP_10,wind_onshore_monopoly_PT,monetary,0.05591801303853578
ESP_10,wind_onshore_monopoly_PT,vul,1.6847762617075216e-07
ESP_11,ESP_10_ESP_11_ac_ohl_transmission,monetary,907762.5570776255
ESP_11,ESP_3_ESP_11_ac_ohl_transmission,monetary,765924.6575342466
ESP_11,ESP_5_ESP_11_ac_ohl_transmission,monetary,1616952.0547945206
ESP_11,ESP_6_ESP_11_ac_ohl_transmission,monetary,312043.3789954338
ESP_11,ESP_7_ESP_11_ac_ohl_transmission,monetary,595719.1780821917
ESP_11,Trade_Markets_ESP_11_natural_gas_transmission,monetary,0.0
ESP_11,Trade_Markets_ESP_11_oil_fuel_transmission,monetary,0.0
ESP_11,battery_CN,co2,0.5825567080791991
ESP_11,battery_CN,monetary,0.9528494595334055
ESP_11,battery_CN,vul,3.3900497438662693e-06
ESP_11,battery_CZ,co2,0.6633076244867732
ESP_11,battery_CZ,monetary,0.9759639926183745
ESP_11,battery_CZ,vul,6.204030873197812e-07
ESP_11,battery_ESP,co2,0.10141575874817799
ESP_11,battery_ESP,monetary,1.4625135286195965
ESP_11,battery_ESP,vul,2.2479817130286096e-07
ESP_11,battery_HU,co2,0.7225213742600739
ESP_11,battery_HU,monetary,0.9929154097976458
ESP_11,battery_HU,vul,4.2534686624032267e-07
ESP_11,battery_PL,co2,0.6724512002773895
ESP_11,battery_PL,monetary,0.978579674833989
ESP_11,battery_PL,vul,3.710497209929212e-07
ESP_11,battery_US,co2,0.6108003742405089
ESP_11,battery_US,monetary,0.9609222794977956
ESP_11,battery_US,vul,5.055365218781609e-07
ESP_11,biogas_to_electricity_supply_BEL,co2,4.138124708472121
ESP_11,biogas_to_electricity_supply_BEL,monetary,1.18532804986677
ESP_11,biogas_to_electricity_supply_BEL,vul,3.4856706123624637e-06
ESP_11,biogas_to_electricity_supply_CAN,co2,2.3820005243733418
ESP_11,biogas_to_electricity_supply_CAN,monetary,0.6823031812181284
ESP_11,biogas_to_electricity_supply_CAN,vul,0.0
ESP_11,biogas_to_electricity_supply_FR,co2,2.378313673489402
ESP_11,biogas_to_electricity_supply_FR,monetary,0.6812472058688419
ESP_11,biogas_to_electricity_supply_FR,vul,0.0
ESP_11,biogas_to_electricity_supply_FSM,co2,2.451898900188377
ESP_11,biogas_to_electricity_supply_FSM,monetary,0.7023251499278634
ESP_11,biogas_to_electricity_supply_FSM,vul,1.3948450337450922e-07
ESP_11,biogas_to_electricity_supply_UK,co2,2.4199348148467497
ESP_11,biogas_to_electricity_supply_UK,monetary,0.6931692243678146
ESP_11,biogas_to_electricity_supply_UK,vul,0.0
ESP_11,biogas_to_electricity_supply_USA,co2,2.3786826185925594
ESP_11,biogas_to_electricity_supply_USA,monetary,0.7023340922898792
ESP_11,biogas_to_electricity_supply_USA,vul,1.3531934930696743e-07
ESP_11,biomass_ESP,co2,8.13677853400975e-05
ESP_11,biomass_ESP,monetary,0.002038026635382223
ESP_11,biomass_ESP,vul,2.0199602266666507e-07
ESP_11,biomass_FR,co2,0.0005738733587531223
ESP_11,biomass_FR,monetary,0.00016467508340355664
ESP_11,biomass_FR,vul,3.1577163223109184e-07
ESP_11,biomass_IT,co2,0.01627676163227836
ESP_11,biomass_IT,monetary,0.0046627925094662615
ESP_11,biomass_IT,vul,2.960231493305686e-07
ESP_11,existing_biogas_to_electricity_supply,monetary,0.0
ESP_11,existing_biomass,monetary,0.0
ESP_11,existing_ccgt,monetary,0.0
ESP_11,existing_chp,monetary,0.0
ESP_11,existing_coal,monetary,0.0
ESP_11,existing_hydro_run_of_river,monetary,0.0
ESP_11,existing_nuclear,monetary,0.0
ESP_11,existing_oil_and_other,monetary,0.0
ESP_11,existing_open_field_pv,monetary,0.0
ESP_11,existing_pumped_hydro,monetary,0.0
ESP_11,existing_rooftop_pv,monetary,0.0
ESP_11,existing_wind_onshore,monetary,0.0
ESP_11,existing_wte,monetary,0.0
ESP_11,open_field_pv_CN,co2,0.8612893230908
ESP_11,open_field_pv_CN,monetary,0.2263636020077956
ESP_11,open_field_pv_CN,vul,6.605657377005485e-07
ESP_11,open_field_pv_DE,co2,26.742475834865683
ESP_11,open_field_pv_DE,monetary,7.02777847799064
ESP_11,open_field_pv_DE,vul,1.94528026204663e-06
ESP_11,open_field_pv_ESP,co2,0.4489277887546337
ESP_11,open_field_pv_ESP,monetary,0.8132819042285507
ESP_11,open_field_pv_ESP,vul,0.0
ESP_11,open_field_pv_MY,co2,11.56478596764055
ESP_11,open_field_pv_MY,monetary,3.039141040779438
ESP_11,open_field_pv_MY,vul,1.805125890549093e-06
ESP_11,open_field_pv_NL,co2,6554639.573618523
ESP_11,open_field_pv_NL,monetary,1722519.2904527215
ESP_11,open_field_pv_NL,vul,0.31853265326217606
ESP_11,open_field_pv_PT,co2,4.825606267064889
ESP_11,open_field_pv_PT,monetary,1.2681407491160155
ESP_11,open_field_pv_PT,vul,1.3864787286720376e-07
ESP_11,pumped_hydro_CN,co2,0.19194528056055965
ESP_11,pumped_hydro_CN,monetary,0.09326668726406367
ESP_11,pumped_hydro_CN,vulnerability,1.6442920209867618e-05
ESP_11,pumped_hydro_ESP,co2,0.0015723119811793048
ESP_11,pumped_hydro_ESP,monetary,0.0689128023859153
ESP_11,pumped_hydro_ESP,vul,4.7069546434832066e-07
ESP_11,roof_mounted_pv_CN,co2,1.0031742936468597
ESP_11,roof_mounted_pv_CN,monetary,0.2636266056571595
ESP_11,roof_mounted_pv_CN,vul,7.693052314895395e-07
ESP_11,roof_mounted_pv_DE,co2,1.1372140373886306
ESP_11,roof_mounted_pv_DE,monetary,0.29885371818898393
ESP_11,roof_mounted_pv_DE,vul,0.0
ESP_11,roof_mounted_pv_ESP,co2,0.34831172226316287
ESP_11,roof_mounted_pv_ESP,monetary,0.6310048694760986
ESP_11,roof_mounted_pv_ESP,vul,0.0
ESP_11,roof_mounted_pv_MY,co2,1.2084345874442974
ESP_11,roof_mounted_pv_MY,monetary,0.31756775785350894
ESP_11,roof_mounted_pv_MY,vul,1.8862230281947517e-07
ESP_11,roof_mounted_pv_NL,co2,1.0704394764364036
ESP_11,roof_mounted_pv_NL,monetary,0.28130496371532876
ESP_11,roof_mounted_pv_NL,vul,0.0
ESP_11,roof_mounted_pv_PT,co2,1.4073473027439272
ESP_11,roof_mounted_pv_PT,monetary,0.36984253666713185
ESP_11,roof_mounted_pv_PT,vul,0.0
ESP_11,wind_offshore_CN,co2,0.3824555996054319
ESP_11,wind_offshore_CN,monetary,0.10592428983555874
ESP_11,wind_offshore_CN,vul,2.0712327243111026e-07
ESP_11,wind_offshore_DE,co2,0.1419408916213396
ESP_11,wind_offshore_DE,monetary,0.039311373323072316
ESP_11,wind_offshore_DE,vul,1.7428394797497772e-07
ESP_11,wind_offshore_ESP,co2,0.18712954349755925
ESP_11,wind_offshore_ESP,monetary,1.206609861698347
ESP_11,wind_offshore_ESP,vul,0.0
ESP_11,wind_offshore_FR,co2,0.10847453040850541
ESP_11,wind_offshore_FR,monetary,0.03004316301389371
ESP_11,wind_offshore_FR,vul,0.0
ESP_11,wind_offshore_IND,co2,0.3869111067967985
ESP_11,wind_offshore_IND,monetary,0.10716029897902758
ESP_11,wind_offshore_IND,vul,1.6331084049580896e-07
ESP_11,wind_offshore_NDL,co2,0.05659836351566159
ESP_11,wind_offshore_NDL,monetary,0.015675479731778533
ESP_11,wind_offshore_NDL,vul,0.0
ESP_11,wind_offshore_PT,co2,0.09868437365491717
ESP_11,wind_offshore_PT,monetary,0.02733083078441738
ESP_11,wind_offshore_PT,vul,0.0
ESP_11,wind_onshore_competing_CN,co2,0.7330932760413292
ESP_11,wind_onshore_competing_CN,monetary,0.20303633867045662
ESP_11,wind_onshore_competing_CN,vul,3.970151789843655e-07
ESP_11,wind_onshore_competing_DE,co2,0.2959806991792734
ESP_11,wind_onshore_competing_DE,monetary,0.08197361330447706
ESP_11,wind_onshore_competing_DE,vul,3.634237053757009e-07
ESP_11,wind_onshore_competing_ESP,co2,0.17197620394706983
ESP_11,wind_onshore_competing_ESP,monetary,1.1089012444616324
ESP_11,wind_onshore_competing_ESP,vul,0.0
ESP_11,wind_onshore_competing_FR,co2,0.22879840181545164
