nodes,techs,costs,cost_investment_annualised
ESP_11,wind_onshore_monopoly_CN,monetary,0.0005043195753003603
ESP_11,wind_onshore_monopoly_CN,vul,0.0
ESP_11,wind_onshore_monopoly_DE,co2,0.000497596929448235
ESP_11,wind_onshore_monopoly_DE,monetary,0.00018818222991174333
ESP_11,wind_onshore_monopoly_DE,vul,0.0
ESP_11,wind_onshore_monopoly_ESP,co2,0.00019974630969343886
ESP_11,wind_onshore_monopoly_ESP,monetary,7.554156239485095e-05
ESP_11,wind_onshore_monopoly_ESP,vul,0.0
ESP_11,wind_onshore_monopoly_FR,co2,0.00038038091137363415
ESP_11,wind_onshore_monopoly_FR,monetary,0.0001438556163081773
ESP_11,wind_onshore_monopoly_FR,vul,0.0
ESP_11,wind_onshore_monopoly_IND,co2,0.0013489641337776227
ESP_11,wind_onshore_monopoly_IND,monetary,0.0005101681645426176
ESP_11,wind_onshore_monopoly_IND,vul,0.0
ESP_11,wind_onshore_monopoly_NDL,co2,0.0007373043812843192
ESP_11,wind_onshore_monopoly_NDL,monetary,0.0014053533302178366
ESP_11,wind_onshore_monopoly_NDL,vul,0.0
ESP_11,wind_onshore_monopoly_PT,co2,0.00034611772715741155
ESP_11,wind_onshore_monopoly_PT,monetary,0.00013089363220485973
ESP_11,wind_onshore_monopoly_PT,vul,0.0
ESP_2,ESP_1_ESP_2_ac_ohl_transmission,monetary,287671.2328767123
ESP_2,ESP_2_ESP_3_ac_ohl_transmission,monetary,763127.8538812784
ESP_2,ESP_2_ESP_4_ac_ohl_transmission,monetary,95890.4109589041
ESP_2,ESP_2_ESP_8_techs_ac_ohl_transmission,monetary,95890.4109589041
ESP_2,ESP_2_PRT_1_ac_ohl_transmission,monetary,37956.62100456621
ESP_2,ESP_3_ESP_7_ac_ohl_transmission,monetary,407534.24657534243
ESP_2,Trade_Markets_ESP_2_natural_gas_transmission,monetary,0.0
ESP_2,Trade_Markets_ESP_2_oil_fuel_transmission,monetary,0.0
ESP_2,battery_CN,co2,0.005224015436597933
ESP_2,battery_CN,monetary,0.006042533364168403
ESP_2,battery_CN,vul,0.0
ESP_2,battery_CZ,co2,0.00584205853322036
ESP_2,battery_CZ,monetary,0.006152374161441299
ESP_2,battery_CZ,vul,0.0
ESP_2,battery_ESP,co2,0.00040508607255189123
ESP_2,battery_ESP,monetary,0.006914815100830496
ESP_2,battery_ESP,vul,0.0
ESP_2,battery_HU,co2,0.006310129319598954
ESP_2,battery_HU,monetary,0.006255782129834001
ESP_2,battery_HU,vul,0.0
ESP_2,battery_PL,co2,0.005921352328179605
ESP_2,battery_PL,monetary,0.006173464279221474
ESP_2,battery_PL,vul,0.0
ESP_2,battery_US,co2,0.005499499347770678
ESP_2,battery_US,monetary,0.006121972143999958
ESP_2,battery_US,vul,0.0
ESP_2,biogas_to_electricity_supply_BEL,co2,0.007098755446215554
ESP_2,biogas_to_electricity_supply_BEL,monetary,0.002684670451502781
ESP_2,biogas_to_electricity_supply_BEL,vul,0.0
ESP_2,biogas_to_electricity_supply_CAN,co2,0.007914737286541277
ESP_2,biogas_to_electricity_supply_CAN,monetary,0.002993269553024114
ESP_2,biogas_to_electricity_supply_CAN,vul,0.0
ESP_2,biogas_to_electricity_supply_FR,co2,0.007983330445381104
ESP_2,biogas_to_electricity_supply_FR,monetary,0.0030192111592923466
ESP_2,biogas_to_electricity_supply_FR,vul,0.0
ESP_2,biogas_to_electricity_supply_FSM,co2,0.007946716007838481
ESP_2,biogas_to_electricity_supply_FSM,monetary,0.0030053643844649616
ESP_2,biogas_to_electricity_supply_FSM,vul,0.0
ESP_2,biogas_to_electricity_supply_UK,co2,0.007768868139223662
ESP_2,biogas_to_electricity_supply_UK,monetary,0.002938103806617158
ESP_2,biogas_to_electricity_supply_UK,vul,0.0
ESP_2,biogas_to_electricity_supply_USA,co2,0.00771323155154781
ESP_2,biogas_to_electricity_supply_USA,monetary,0.0030068890322102262
ESP_2,biogas_to_electricity_supply_USA,vul,0.0
ESP_2,biomass_ESP,co2,0.0
ESP_2,biomass_ESP,monetary,2.3996367326568763e-06
ESP_2,biomass_ESP,vul,0.0
ESP_2,biomass_FR,co2,3.2828145585352324e-07
ESP_2,biomass_FR,monetary,1.2437467528471113e-07
ESP_2,biomass_FR,vul,0.0
ESP_2,biomass_IT,co2,9.919431097248685e-06
ESP_2,biomass_IT,monetary,3.7517909593478283e-06
ESP_2,biomass_IT,vul,0.0
ESP_2,existing_biogas_to_electricity_supply,monetary,0.0
ESP_2,existing_biomass,monetary,0.0
ESP_2,existing_ccgt,monetary,0.0
ESP_2,existing_chp,monetary,0.0
ESP_2,existing_coal,monetary,0.0
ESP_2,existing_hydro_run_of_river,monetary,0.0
ESP_2,existing_nuclear,monetary,0.0
ESP_2,existing_oil_and_other,monetary,0.0
ESP_2,existing_open_field_pv,monetary,0.0
ESP_2,existing_pumped_hydro,monetary,0.0
ESP_2,existing_rooftop_pv,monetary,0.0
ESP_2,existing_wind_onshore,monetary,0.0
ESP_2,existing_wte,monetary,0.0
ESP_2,open_field_pv_CN,co2,0.0008600608060800038
ESP_2,open_field_pv_CN,monetary,0.0003252644082448036
ESP_2,open_field_pv_CN,vul,0.0
ESP_2,open_field_pv_DE,co2,0.004861451166629217
ESP_2,open_field_pv_DE,monetary,0.0018383670763532749
ESP_2,open_field_pv_DE,vul,0.0
ESP_2,open_field_pv_ESP,co2,0.0010390378000387872
ESP_2,open_field_pv_ESP,monetary,0.0027086059101299304
ESP_2,open_field_pv_ESP,vul,0.0
ESP_2,open_field_pv_MY,co2,0.0049441766708049175
ESP_2,open_field_pv_MY,monetary,0.0018696361259449392
ESP_2,open_field_pv_MY,vul,0.0
ESP_2,open_field_pv_NL,co2,0.004896803477040841
ESP_2,open_field_pv_NL,monetary,0.0018517306185111702
ESP_2,open_field_pv_NL,vul,0.0
ESP_2,open_field_pv_PT,co2,0.005522655399479166
ESP_2,open_field_pv_PT,monetary,0.0020883985042720846
ESP_2,open_field_pv_PT,vul,0.0
ESP_2,pumped_hydro_CN,co2,0.002815680933929241
ESP_2,pumped_hydro_CN,monetary,0.0013681463401092103
ESP_2,pumped_hydro_CN,vulnerability,2.412042473658882e-07
ESP_2,pumped_hydro_ESP,co2,4.877809495794048e-06
ESP_2,pumped_hydro_ESP,monetary,0.00021378932799817095
ESP_2,pumped_hydro_ESP,vul,0.0
ESP_2,roof_mounted_pv_CN,co2,0.0009598101831219565
ESP_2,roof_mounted_pv_CN,monetary,0.00036295104457162626
ESP_2,roof_mounted_pv_CN,vul,0.0
ESP_2,roof_mounted_pv_DE,co2,0.0012186009862028423
ESP_2,roof_mounted_pv_DE,monetary,0.0004608162985621943
ESP_2,roof_mounted_pv_DE,vul,0.0
ESP_2,roof_mounted_pv_ESP,co2,0.0005921984564502013
ESP_2,roof_mounted_pv_ESP,monetary,0.0015437669727231859
ESP_2,roof_mounted_pv_ESP,vul,0.0
ESP_2,roof_mounted_pv_MY,co2,0.001331742755014207
ESP_2,roof_mounted_pv_MY,monetary,0.0005035973693947
ESP_2,roof_mounted_pv_MY,vul,0.0
ESP_2,roof_mounted_pv_NL,co2,0.0011181459104480562
ESP_2,roof_mounted_pv_NL,monetary,0.0004228278770115009
ESP_2,roof_mounted_pv_NL,vul,0.0
ESP_2,roof_mounted_pv_PT,co2,0.001674580081033319
ESP_2,roof_mounted_pv_PT,monetary,0.0006332443876262177
ESP_2,roof_mounted_pv_PT,vul,0.0
ESP_2,wind_offshore_CN,co2,0.0006272329512080552
ESP_2,wind_offshore_CN,monetary,0.00023721035008658287
ESP_2,wind_offshore_CN,vul,0.0
ESP_2,wind_offshore_DE,co2,0.00022619812713691186
ESP_2,wind_offshore_DE,monetary,8.554407281749974e-05
ESP_2,wind_offshore_DE,vul,0.0
ESP_2,wind_offshore_ESP,co2,0.0005160237808187708
ESP_2,wind_offshore_ESP,monetary,0.00454343647857965
ESP_2,wind_offshore_ESP,vul,0.0
ESP_2,wind_offshore_FR,co2,0.00017192942810320298
ESP_2,wind_offshore_FR,monetary,6.50217008839447e-05
ESP_2,wind_offshore_FR,vul,0.0
ESP_2,wind_offshore_IND,co2,0.0006349135939669273
ESP_2,wind_offshore_IND,monetary,0.00024011958121538995
ESP_2,wind_offshore_IND,vul,0.0
ESP_2,wind_offshore_NDL,co2,8.9011151013296e-05
ESP_2,wind_offshore_NDL,monetary,3.366290685634262e-05
ESP_2,wind_offshore_NDL,vul,0.0
ESP_2,wind_offshore_PT,co2,0.00015618214297725104
ESP_2,wind_offshore_PT,monetary,5.906443494740069e-05
ESP_2,wind_offshore_PT,vul,0.0
ESP_2,wind_onshore_competing_CN,co2,0.0014144733363634632
ESP_2,wind_onshore_competing_CN,monetary,0.0005349331769969757
ESP_2,wind_onshore_competing_CN,vul,0.0
ESP_2,wind_onshore_competing_DE,co2,0.0005288422617941406
ESP_2,wind_onshore_competing_DE,monetary,0.00019999865394335048
ESP_2,wind_onshore_competing_DE,vul,0.0
ESP_2,wind_onshore_competing_ESP,co2,0.0005158304179267028
ESP_2,wind_onshore_competing_ESP,monetary,0.004541733975613544
ESP_2,wind_onshore_competing_ESP,vul,0.0
ESP_2,wind_onshore_competing_FR,co2,0.0004041554208548717
ESP_2,wind_onshore_competing_FR,monetary,0.00015284685801243987
ESP_2,wind_onshore_competing_FR,vul,0.0
ESP_2,wind_onshore_competing_IND,co2,0.0013094879420586885
ESP_2,wind_onshore_competing_IND,monetary,0.0004952385635487181
ESP_2,wind_onshore_competing_IND,vul,0.0
ESP_2,wind_onshore_competing_NDL,co2,0.00020996088994252376
ESP_2,wind_onshore_competing_NDL,monetary,7.940458921325731e-05
ESP_2,wind_onshore_competing_NDL,vul,0.0
ESP_2,wind_onshore_competing_PT,co2,0.0003677305771334685
ESP_2,wind_onshore_competing_PT,monetary,0.00013906710675901977
ESP_2,wind_onshore_competing_PT,vul,0.0
ESP_2,wind_onshore_monopoly_CN,co2,0.001163054718938544
ESP_2,wind_onshore_monopoly_CN,monetary,0.0004398503243777305
ESP_2,wind_onshore_monopoly_CN,vul,0.0
ESP_2,wind_onshore_monopoly_DE,co2,0.00042983774971893984
ESP_2,wind_onshore_monopoly_DE,monetary,0.00016255692399880594
ESP_2,wind_onshore_monopoly_DE,vul,0.0
ESP_2,wind_onshore_monopoly_ESP,co2,0.00017154505251829939
ESP_2,wind_onshore_monopoly_ESP,monetary,6.487619875544943e-05
ESP_2,wind_onshore_monopoly_ESP,vul,0.0
ESP_2,wind_onshore_monopoly_FR,co2,0.0003279748197990424
ESP_2,wind_onshore_monopoly_FR,monetary,0.00012403624478782126
ESP_2,wind_onshore_monopoly_FR,vul,0.0
ESP_2,wind_onshore_monopoly_IND,co2,0.0011768180949773687
ESP_2,wind_onshore_monopoly_IND,monetary,0.00044506381784507556
ESP_2,wind_onshore_monopoly_IND,vul,0.0
ESP_2,wind_onshore_monopoly_NDL,co2,0.0006672383936828392
ESP_2,wind_onshore_monopoly_NDL,monetary,0.0012718026942658029
ESP_2,wind_onshore_monopoly_NDL,vul,0.0
ESP_2,wind_onshore_monopoly_PT,co2,0.00029835426272998785
ESP_2,wind_onshore_monopoly_PT,monetary,0.00011283060666456497
ESP_2,wind_onshore_monopoly_PT,vul,0.0
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,monetary,763127.8538812784
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,monetary,107876.71232876711
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,monetary,283675.799086758
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,monetary,155821.91780821915
ESP_3,Trade_Markets_ESP_3_natural_gas_transmission,monetary,0.0
ESP_3,battery_CN,co2,0.008642830612163881
ESP_3,battery_CN,monetary,0.009368586524867628
ESP_3,battery_CN,vul,1.1778909780263976e-07
ESP_3,battery_CZ,co2,0.009247561443139473
ESP_3,battery_CZ,monetary,0.009194042189418866
ESP_3,battery_CZ,vul,0.0
ESP_3,battery_ESP,co2,0.0005030994321319684
ESP_3,battery_ESP,monetary,0.008137049141492316
ESP_3,battery_ESP,vul,0.0
ESP_3,battery_HU,co2,0.009690853468254752
ESP_3,battery_HU,monetary,0.009130698748737898
ESP_3,battery_HU,vul,0.0
ESP_3,battery_PL,co2,0.009318739658933832
ESP_3,battery_PL,monetary,0.009183861277532061
ESP_3,battery_PL,vul,0.0
ESP_3,battery_US,co2,0.00881493791672555
ESP_3,battery_US,monetary,0.009256647878809914
ESP_3,battery_US,vul,0.0
ESP_3,biogas_to_electricity_supply_BEL,co2,0.012392646901863149
ESP_3,biogas_to_electricity_supply_BEL,monetary,0.004686761391544524
ESP_3,biogas_to_electricity_supply_BEL,vul,0.0
ESP_3,biogas_to_electricity_supply_CAN,co2,0.00801224311972553
ESP_3,biogas_to_electricity_supply_CAN,monetary,0.0030301452232006816
ESP_3,biogas_to_electricity_supply_CAN,vul,0.0
ESP_3,biogas_to_electricity_supply_FR,co2,0.00806665276748276
ESP_3,biogas_to_electricity_supply_FR,monetary,0.0030507227804670686
ESP_3,biogas_to_electricity_supply_FR,vul,0.0
ESP_3,biogas_to_electricity_supply_FSM,co2,0.008091655030452543
ESP_3,biogas_to_electricity_supply_FSM,monetary,0.003060178797872186
ESP_3,biogas_to_electricity_supply_FSM,vul,0.0
ESP_3,biogas_to_electricity_supply_UK,co2,0.007886316570768164
ESP_3,biogas_to_electricity_supply_UK,monetary,0.0029825215618960632
ESP_3,biogas_to_electricity_supply_UK,vul,0.0
ESP_3,biogas_to_electricity_supply_USA,co2,0.007850344582056345
ESP_3,biogas_to_electricity_supply_USA,monetary,0.0030603405155287173
ESP_3,biogas_to_electricity_supply_USA,vul,0.0
ESP_3,biomass_ESP,co2,0.0
ESP_3,biomass_ESP,monetary,2.429652211318015e-06
ESP_3,biomass_ESP,vul,0.0
ESP_3,biomass_FR,co2,3.3233476289592425e-07
ESP_3,biomass_FR,monetary,1.2591033542706408e-07
ESP_3,biomass_FR,vul,0.0
ESP_3,biomass_IT,co2,1.0029960843716906e-05
ESP_3,biomass_IT,monetary,3.7935962301817073e-06
ESP_3,biomass_IT,vul,0.0
ESP_3,existing_biogas_to_electricity_supply,monetary,0.0
ESP_3,existing_biomass,monetary,0.0
ESP_3,existing_ccgt,monetary,0.0
ESP_3,existing_chp,monetary,0.0
ESP_3,existing_coal,monetary,0.0
ESP_3,existing_hydro_run_of_river,monetary,0.0
ESP_3,existing_nuclear,monetary,0.0
ESP_3,existing_oil_and_other,monetary,0.0
ESP_3,existing_open_field_pv,monetary,0.0
ESP_3,existing_pumped_hydro,monetary,0.0
ESP_3,existing_rooftop_pv,monetary,0.0
ESP_3,existing_wind_onshore,monetary,0.0
ESP_3,existing_wte,monetary,0.0
ESP_3,open_field_pv_CN,co2,0.0008889203742974188
ESP_3,open_field_pv_CN,monetary,0.0003361787416408598
ESP_3,open_field_pv_CN,vul,0.0
ESP_3,open_field_pv_DE,co2,0.07005663887776471
ESP_3,open_field_pv_DE,monetary,0.026492052265569183
ESP_3,open_field_pv_DE,vul,0.0
ESP_3,open_field_pv_ESP,co2,0.0011198411252836757
ESP_3,open_field_pv_ESP,monetary,0.0029192472980643113
ESP_3,open_field_pv_ESP,vul,0.0
ESP_3,open_field_pv_MY,co2,0.03334543858618961
ESP_3,open_field_pv_MY,monetary,0.012609548721095515
ESP_3,open_field_pv_MY,vul,0.0
ESP_3,open_field_pv_NL,co2,89046.02941634342
ESP_3,open_field_pv_NL,monetary,33672.835738699636
ESP_3,open_field_pv_NL,vul,0.01451561323927678
ESP_3,open_field_pv_PT,co2,0.01550915852864581
ESP_3,open_field_pv_PT,monetary,0.005864806172189767
ESP_3,open_field_pv_PT,vul,0.0
ESP_3,pumped_hydro_CN,co2,1519.6559675949059
ESP_3,pumped_hydro_CN,monetary,738.4045987727458
ESP_3,pumped_hydro_CN,vulnerability,0.13018075645641367
ESP_3,pumped_hydro_ESP,co2,5.015177571553699e-06
ESP_3,pumped_hydro_ESP,monetary,0.00021981002819779544
ESP_3,pumped_hydro_ESP,vul,0.0
ESP_3,roof_mounted_pv_CN,co2,0.0010179133972183568
ESP_3,roof_mounted_pv_CN,monetary,0.0003849227037810157
ESP_3,roof_mounted_pv_CN,vul,0.0
ESP_3,roof_mounted_pv_DE,co2,0.001298033657406106
ESP_3,roof_mounted_pv_DE,monetary,0.000490853915422208
ESP_3,roof_mounted_pv_DE,vul,0.0
ESP_3,roof_mounted_pv_ESP,co2,0.0006209672210325363
ESP_3,roof_mounted_pv_ESP,monetary,0.001618762555917503
ESP_3,roof_mounted_pv_ESP,vul,0.0
ESP_3,roof_mounted_pv_MY,co2,0.0014181458026500627
ESP_3,roof_mounted_pv_MY,monetary,0.0005362706070250692
ESP_3,roof_mounted_pv_MY,vul,0.0
ESP_3,roof_mounted_pv_NL,co2,0.001191330507826974
ESP_3,roof_mounted_pv_NL,monetary,0.0004505026980259331
ESP_3,roof_mounted_pv_NL,vul,0.0
ESP_3,roof_mounted_pv_PT,co2,0.0017831955153923998
ESP_3,roof_mounted_pv_PT,monetary,0.0006743174393103332
ESP_3,roof_mounted_pv_PT,vul,0.0
ESP_3,wind_offshore_CN,co2,0.0
ESP_3,wind_offshore_CN,monetary,0.0
ESP_3,wind_offshore_CN,vul,0.0
ESP_3,wind_offshore_DE,co2,0.0
ESP_3,wind_offshore_DE,monetary,0.0
ESP_3,wind_offshore_DE,vul,0.0
ESP_3,wind_offshore_ESP,co2,0.0
ESP_3,wind_offshore_ESP,monetary,0.0
ESP_3,wind_offshore_ESP,vul,0.0
ESP_3,wind_offshore_FR,co2,0.0
ESP_3,wind_offshore_FR,monetary,0.0
ESP_3,wind_offshore_FR,vul,0.0
ESP_3,wind_offshore_IND,co2,0.0
ESP_3,wind_offshore_IND,monetary,0.0
ESP_3,wind_offshore_IND,vul,0.0
ESP_3,wind_offshore_NDL,co2,0.0
ESP_3,wind_offshore_NDL,monetary,0.0
ESP_3,wind_offshore_NDL,vul,0.0
ESP_3,wind_offshore_PT,co2,0.0
ESP_3,wind_offshore_PT,monetary,0.0
ESP_3,wind_offshore_PT,vul,0.0
ESP_3,wind_onshore_competing_CN,co2,0.0016028215576115723
ESP_3,wind_onshore_competing_CN,monetary,0.000606163726052791
ESP_3,wind_onshore_competing_CN,vul,0.0
ESP_3,wind_onshore_competing_DE,co2,0.0006137788650259129
ESP_3,wind_onshore_competing_DE,monetary,0.00023212015319578241
ESP_3,wind_onshore_competing_DE,vul,0.0
ESP_3,wind_onshore_competing_ESP,co2,0.0005153458154782216
ESP_3,wind_onshore_competing_ESP,monetary,0.004537467194655222
ESP_3,wind_onshore_competing_ESP,vul,0.0
ESP_3,wind_onshore_competing_FR,co2,0.0004706060790337094
ESP_3,wind_onshore_competing_FR,monetary,0.0001779777205257035
ESP_3,wind_onshore_competing_FR,vul,0.0
ESP_3,wind_onshore_competing_IND,co2,0.0014840205837567256
ESP_3,wind_onshore_competing_IND,monetary,0.0005612455056447341
ESP_3,wind_onshore_competing_IND,vul,0.0
ESP_3,wind_onshore_competing_NDL,co2,0.0002468708982852427
ESP_3,wind_onshore_competing_NDL,monetary,9.33634938983813e-05
ESP_3,wind_onshore_competing_NDL,vul,0.0
ESP_3,wind_onshore_competing_PT,co2,0.0004285847643757897
ESP_3,wind_onshore_competing_PT,monetary,0.00016208073760780737
ESP_3,wind_onshore_competing_PT,vul,0.0
ESP_3,wind_onshore_monopoly_CN,co2,0.0013530156529597487
ESP_3,wind_onshore_monopoly_CN,monetary,0.0005116907778729701
ESP_3,wind_onshore_monopoly_CN,vul,0.0
ESP_3,wind_onshore_monopoly_DE,co2,0.0005052877696423128
ESP_3,wind_onshore_monopoly_DE,monetary,0.0001910907676698466
ESP_3,wind_onshore_monopoly_DE,vul,0.0
ESP_3,wind_onshore_monopoly_ESP,co2,0.0002029372897975575
ESP_3,wind_onshore_monopoly_ESP,monetary,7.674835126121829e-05
ESP_3,wind_onshore_monopoly_ESP,vul,0.0
ESP_3,wind_onshore_monopoly_FR,co2,0.0003860418176543509
ESP_3,wind_onshore_monopoly_FR,monetary,0.00014599650492147425
ESP_3,wind_onshore_monopoly_FR,vul,0.0
ESP_3,wind_onshore_monopoly_IND,co2,0.0013686868970804592
ESP_3,wind_onshore_monopoly_IND,monetary,0.0005176271663811167
ESP_3,wind_onshore_monopoly_IND,vul,0.0
ESP_3,wind_onshore_monopoly_NDL,co2,0.0007441838622348425
ESP_3,wind_onshore_monopoly_NDL,monetary,0.0014184660984440977
ESP_3,wind_onshore_monopoly_NDL,vul,0.0
ESP_3,wind_onshore_monopoly_PT,co2,0.00035139083282660844
ESP_3,wind_onshore_monopoly_PT,monetary,0.00013288779748414146
ESP_3,wind_onshore_monopoly_PT,vul,0.0
ESP_4,ESP_2_ESP_4_ac_ohl_transmission,monetary,95890.4109589041
ESP_4,ESP_3_ESP_4_ac_ohl_transmission,monetary,283675.799086758
ESP_4,ESP_3_ESP_7_ac_ohl_transmission,monetary,407534.24657534243
ESP_4,ESP_4_ESP_5_techs_ac_ohl_transmission,monetary,35958.904109589035
ESP_4,ESP_4_FRA_1_ac_ohl_mountain_transmission,monetary,117808.21917808219
ESP_4,ESP_4_FRA_1_dc_subsea_transmission,monetary,430136.98630136985
ESP_4,ESP_4_FRA_1_dc_underground_transmission,monetary,603310.502283105
ESP_4,Trade_Markets_ESP_4_natural_gas_transmission,monetary,0.0
ESP_4,battery_CN,co2,4962.284035652593
ESP_4,battery_CN,monetary,6914.651841160072
ESP_4,battery_CN,vul,0.06762864920403905
ESP_4,battery_CZ,co2,0.1889322449855328
ESP_4,battery_CZ,monetary,0.24415597570848635
ESP_4,battery_CZ,vul,4.138531608374941e-07
ESP_4,battery_ESP,co2,0.0012802667269612366
ESP_4,battery_ESP,monetary,0.020935747315413283
ESP_4,battery_ESP,vul,0.0
ESP_4,battery_HU,co2,0.11390183641476893
ESP_4,battery_HU,monetary,0.13682505096816838
ESP_4,battery_HU,vul,1.5703790571641505e-07
ESP_4,battery_PL,co2,0.17060923174459225
ESP_4,battery_PL,monetary,0.21789904272851515
ESP_4,battery_PL,vul,2.2047283878258744e-07
ESP_4,battery_US,co2,0.5525223485707105
ESP_4,battery_US,monetary,0.7684245277972244
ESP_4,battery_US,vul,1.0709873009705573e-06
ESP_4,biogas_to_electricity_supply_BEL,co2,0.014016423497363716
ESP_4,biogas_to_electricity_supply_BEL,monetary,0.005300855661844561
ESP_4,biogas_to_electricity_supply_BEL,vul,0.0
ESP_4,biogas_to_electricity_supply_CAN,co2,0.008107352096935572
ESP_4,biogas_to_electricity_supply_CAN,monetary,0.00306611442791278
ESP_4,biogas_to_electricity_supply_CAN,vul,0.0
ESP_4,biogas_to_electricity_supply_FR,co2,0.00815859135573298
ESP_4,biogas_to_electricity_supply_FR,monetary,0.0030854929823914095
ESP_4,biogas_to_electricity_supply_FR,vul,0.0
ESP_4,biogas_to_electricity_supply_FSM,co2,0.008253316820287187
ESP_4,biogas_to_electricity_supply_FSM,monetary,0.003121317585897159
ESP_4,biogas_to_electricity_supply_FSM,vul,0.0
ESP_4,biogas_to_electricity_supply_UK,co2,0.007990643436274437
ESP_4,biogas_to_electricity_supply_UK,monetary,0.0030219768796055798
ESP_4,biogas_to_electricity_supply_UK,vul,0.0
ESP_4,biogas_to_electricity_supply_USA,co2,0.008003853529466259
ESP_4,biogas_to_electricity_supply_USA,monetary,0.0031201837041103415
ESP_4,biogas_to_electricity_supply_USA,vul,0.0
ESP_4,biomass_ESP,co2,0.0
ESP_4,biomass_ESP,monetary,2.4680426980485502e-06
ESP_4,biomass_ESP,vul,0.0
ESP_4,biomass_FR,co2,3.262720116137374e-07
ESP_4,biomass_FR,monetary,1.2361336522479226e-07
ESP_4,biomass_FR,vul,0.0
ESP_4,biomass_IT,co2,1.0070027430191633e-05
ESP_4,biomass_IT,monetary,3.808750471935501e-06
ESP_4,biomass_IT,vul,0.0
ESP_4,existing_biogas_to_electricity_supply,monetary,0.0
ESP_4,existing_biomass,monetary,0.0
ESP_4,existing_ccgt,monetary,0.0
ESP_4,existing_chp,monetary,0.0
ESP_4,existing_coal,monetary,0.0
ESP_4,existing_hydro_run_of_river,monetary,0.0
ESP_4,existing_nuclear,monetary,0.0
ESP_4,existing_oil_and_other,monetary,0.0
ESP_4,existing_open_field_pv,monetary,0.0
ESP_4,existing_pumped_hydro,monetary,0.0
ESP_4,existing_rooftop_pv,monetary,0.0
ESP_4,existing_wind_onshore,monetary,0.0
ESP_4,existing_wte,monetary,0.0
ESP_4,open_field_pv_CN,co2,0.0009334699916462619
ESP_4,open_field_pv_CN,monetary,0.00035302685845081937
ESP_4,open_field_pv_CN,vul,0.0
ESP_4,open_field_pv_DE,co2,0.0923692206228757
ESP_4,open_field_pv_DE,monetary,0.034929597817856255
ESP_4,open_field_pv_DE,vul,0.0
ESP_4,open_field_pv_ESP,co2,0.0011858211516749678
ESP_4,open_field_pv_ESP,monetary,0.0030912467088916283
ESP_4,open_field_pv_ESP,vul,0.0
ESP_4,open_field_pv_MY,co2,0.04164121310518867
ESP_4,open_field_pv_MY,monetary,0.015746588670537506
ESP_4,open_field_pv_MY,vul,0.0
ESP_4,open_field_pv_NL,co2,160150.28331618442
ESP_4,open_field_pv_NL,monetary,60560.973004174324
ESP_4,open_field_pv_NL,vul,0.026106493327277595
ESP_4,open_field_pv_PT,co2,0.01830311816465416
ESP_4,open_field_pv_PT,monetary,0.006921345228634732
ESP_4,open_field_pv_PT,vul,0.0
ESP_4,pumped_hydro_CN,co2,0.0
ESP_4,pumped_hydro_CN,monetary,0.0
ESP_4,pumped_hydro_CN,vulnerability,0.0
ESP_4,pumped_hydro_ESP,co2,0.0
ESP_4,pumped_hydro_ESP,monetary,0.0
ESP_4,pumped_hydro_ESP,vul,0.0
ESP_4,roof_mounted_pv_CN,co2,0.0010386578088125954
ESP_4,roof_mounted_pv_CN,monetary,0.00039276717760464467
ESP_4,roof_mounted_pv_CN,vul,0.0
ESP_4,roof_mounted_pv_DE,co2,0.0013398939055654238
ESP_4,roof_mounted_pv_DE,monetary,0.0005066834484950302
ESP_4,roof_mounted_pv_DE,vul,0.0
ESP_4,roof_mounted_pv_ESP,co2,0.0006228758170793693
ESP_4,roof_mounted_pv_ESP,monetary,0.0016237379615594435
ESP_4,roof_mounted_pv_ESP,vul,0.0
ESP_4,roof_mounted_pv_MY,co2,0.0014633418983846075
ESP_4,roof_mounted_pv_MY,monetary,0.0005533614714830366
ESP_4,roof_mounted_pv_MY,vul,0.0
ESP_4,roof_mounted_pv_NL,co2,0.0012299592949992753
ESP_4,roof_mounted_pv_NL,monetary,0.00046511020847602125
ESP_4,roof_mounted_pv_NL,vul,0.0
ESP_4,roof_mounted_pv_PT,co2,0.0018375596021796819
ESP_4,roof_mounted_pv_PT,monetary,0.0006948752813845256
ESP_4,roof_mounted_pv_PT,vul,0.0
ESP_4,wind_offshore_CN,co2,0.0006726171755632535
ESP_4,wind_offshore_CN,monetary,0.00025437400152895364
ESP_4,wind_offshore_CN,vul,0.0
ESP_4,wind_offshore_DE,co2,0.00024362861017167818
ESP_4,wind_offshore_DE,monetary,9.213596873124325e-05
ESP_4,wind_offshore_DE,vul,0.0
ESP_4,wind_offshore_ESP,co2,0.0005163985376827841
ESP_4,wind_offshore_ESP,monetary,0.004546736101716892
ESP_4,wind_offshore_ESP,vul,0.0
ESP_4,wind_offshore_FR,co2,0.00018523393844838747
ESP_4,wind_offshore_FR,monetary,7.005331124649798e-05
ESP_4,wind_offshore_FR,vul,0.0
ESP_4,wind_offshore_IND,co2,0.0006808177982329033
ESP_4,wind_offshore_IND,monetary,0.00025748020856548897
ESP_4,wind_offshore_IND,vul,0.0
ESP_4,wind_offshore_NDL,co2,9.594992889210267e-05
