nodes,techs,area_use
ESP_10,wind_onshore_competing_PT,0.00016556828900410794
ESP_11,existing_open_field_pv,6.77403
ESP_11,existing_rooftop_pv,0.082998
ESP_11,open_field_pv_CN,1.0554074636536995e-07
ESP_11,open_field_pv_DE,5.3958830790921635e-06
ESP_11,open_field_pv_ESP,0.0
ESP_11,open_field_pv_MY,2.239337402039756e-06
ESP_11,open_field_pv_NL,23.5434979827086
ESP_11,open_field_pv_PT,7.587643714619878e-07
ESP_11,roof_mounted_pv_CN,0.0
ESP_11,roof_mounted_pv_DE,0.0
ESP_11,roof_mounted_pv_ESP,0.0
ESP_11,roof_mounted_pv_MY,0.0
ESP_11,roof_mounted_pv_NL,0.0
ESP_11,roof_mounted_pv_PT,0.0
ESP_11,wind_onshore_competing_CN,0.00016936847734507813
ESP_11,wind_onshore_competing_DE,0.00018692394409600133
ESP_11,wind_onshore_competing_ESP,1.0007068905449293e-06
ESP_11,wind_onshore_competing_FR,0.00018947395313813044
ESP_11,wind_onshore_competing_NDL,0.0001934771323394
ESP_11,wind_onshore_competing_PT,0.00019022497978282525
ESP_2,existing_open_field_pv,9.658845000000001
ESP_2,existing_rooftop_pv,0.11829600000000001
ESP_2,open_field_pv_CN,0.0
ESP_2,open_field_pv_DE,4.24654277638027e-07
ESP_2,open_field_pv_ESP,0.0
ESP_2,open_field_pv_MY,3.861371994272861e-07
ESP_2,open_field_pv_NL,4.762725759645732e-07
ESP_2,open_field_pv_PT,3.1757552835440456e-07
ESP_2,roof_mounted_pv_CN,0.0
ESP_2,roof_mounted_pv_DE,0.0
ESP_2,roof_mounted_pv_ESP,0.0
ESP_2,roof_mounted_pv_MY,0.0
ESP_2,roof_mounted_pv_NL,0.0
ESP_2,roof_mounted_pv_PT,0.0
ESP_2,wind_onshore_competing_CN,0.00014705559068379403
ESP_2,wind_onshore_competing_DE,0.0001578982278277447
ESP_2,wind_onshore_competing_ESP,1.0024374853312613e-06
ESP_2,wind_onshore_competing_FR,0.00015943387967118358
ESP_2,wind_onshore_competing_NDL,0.0001610625837072406
ESP_2,wind_onshore_competing_PT,0.00015988920821201875
ESP_3,existing_open_field_pv,1.6655625
ESP_3,existing_rooftop_pv,0.0204156
ESP_3,open_field_pv_CN,1.0233609979209084e-07
ESP_3,open_field_pv_DE,6.119541337903214e-06
ESP_3,open_field_pv_ESP,0.0
ESP_3,open_field_pv_MY,2.6042585301163204e-06
ESP_3,open_field_pv_NL,8.660789024591956
ESP_3,open_field_pv_PT,8.918407645951281e-07
ESP_3,roof_mounted_pv_CN,0.0
ESP_3,roof_mounted_pv_DE,0.0
ESP_3,roof_mounted_pv_ESP,0.0
ESP_3,roof_mounted_pv_MY,0.0
ESP_3,roof_mounted_pv_NL,0.0
ESP_3,roof_mounted_pv_PT,0.0
ESP_3,wind_onshore_competing_CN,0.00016663719623112222
ESP_3,wind_onshore_competing_DE,0.00018325803754209332
ESP_3,wind_onshore_competing_ESP,1.0014957346260713e-06
ESP_3,wind_onshore_competing_FR,0.00018564777089586702
ESP_3,wind_onshore_competing_NDL,0.0001893765297471983
ESP_3,wind_onshore_competing_PT,0.0001863486010925547
ESP_4,existing_open_field_pv,3.6484425
ESP_4,existing_rooftop_pv,0.0447108
ESP_4,open_field_pv_CN,1.0746483147440155e-07
ESP_4,open_field_pv_DE,8.068575270044779e-06
ESP_4,open_field_pv_ESP,0.0
ESP_4,open_field_pv_MY,3.2521534887980933e-06
ESP_4,open_field_pv_NL,15.576526265364603
ESP_4,open_field_pv_PT,1.0525050000804548e-06
ESP_4,roof_mounted_pv_CN,0.0
ESP_4,roof_mounted_pv_DE,0.0
ESP_4,roof_mounted_pv_ESP,0.0
ESP_4,roof_mounted_pv_MY,0.0
ESP_4,roof_mounted_pv_NL,0.0
ESP_4,roof_mounted_pv_PT,0.0
ESP_4,wind_onshore_competing_CN,0.00017519471702140359
ESP_4,wind_onshore_competing_DE,0.00019037596061371933
ESP_4,wind_onshore_competing_ESP,9.732158039999399e-07
ESP_4,wind_onshore_competing_FR,0.0001924190926914164
ESP_4,wind_onshore_competing_NDL,0.00019580337188564146
ESP_4,wind_onshore_competing_PT,0.00019300406287089486
ESP_5,existing_open_field_pv,3.2798925
ESP_5,existing_rooftop_pv,0.0401952
ESP_5,open_field_pv_CN,1.042757794678564e-07
ESP_5,open_field_pv_DE,6.082949967082029e-06
ESP_5,open_field_pv_ESP,0.0
ESP_5,open_field_pv_MY,2.622529883646514e-06
ESP_5,open_field_pv_NL,2.241658172528179
ESP_5,open_field_pv_PT,9.236609630704093e-07
ESP_5,roof_mounted_pv_CN,0.0
ESP_5,roof_mounted_pv_DE,0.0
ESP_5,roof_mounted_pv_ESP,0.0
ESP_5,roof_mounted_pv_MY,0.0
ESP_5,roof_mounted_pv_NL,0.0
ESP_5,roof_mounted_pv_PT,0.0
ESP_5,wind_onshore_competing_CN,0.0001539571009479263
ESP_5,wind_onshore_competing_DE,0.00016651646988100971
ESP_5,wind_onshore_competing_ESP,1.0007795852045815e-06
ESP_5,wind_onshore_competing_FR,0.0001682971376674676
ESP_5,wind_onshore_competing_NDL,0.0001707268619043952
ESP_5,wind_onshore_competing_PT,0.00016881952775945746
ESP_6,existing_open_field_pv,5.19291
ESP_6,existing_rooftop_pv,0.0636
ESP_6,open_field_pv_CN,1.107264829780977e-07
ESP_6,open_field_pv_DE,7.2074273039081035e-06
ESP_6,open_field_pv_ESP,0.0
ESP_6,open_field_pv_MY,2.9240981280297665e-06
ESP_6,open_field_pv_NL,12.431184491781178
ESP_6,open_field_pv_PT,9.713405157433426e-07
ESP_6,roof_mounted_pv_CN,0.0
ESP_6,roof_mounted_pv_DE,0.0
ESP_6,roof_mounted_pv_ESP,0.0
ESP_6,roof_mounted_pv_MY,0.0
ESP_6,roof_mounted_pv_NL,0.0
ESP_6,roof_mounted_pv_PT,0.0
ESP_6,wind_onshore_competing_CN,0.00016130052393395947
ESP_6,wind_onshore_competing_DE,0.00017437198561370818
ESP_6,wind_onshore_competing_ESP,9.744870441304337e-07
ESP_6,wind_onshore_competing_FR,0.00017616744287852034
ESP_6,wind_onshore_competing_NDL,0.00017875921811996592
ESP_6,wind_onshore_competing_PT,0.00017658806986122042
ESP_7,existing_open_field_pv,1.2330225000000001
ESP_7,existing_rooftop_pv,0.015073200000000002
ESP_7,open_field_pv_CN,1.3377206730607974e-07
ESP_7,open_field_pv_DE,7.274415029986898e-06
ESP_7,open_field_pv_ESP,0.0
ESP_7,open_field_pv_MY,3.1431307304601954e-06
ESP_7,open_field_pv_NL,17.094820407641578
ESP_7,open_field_pv_PT,1.0761832851840687e-06
ESP_7,roof_mounted_pv_CN,0.0
ESP_7,roof_mounted_pv_DE,0.0
ESP_7,roof_mounted_pv_ESP,0.0
ESP_7,roof_mounted_pv_MY,0.0
ESP_7,roof_mounted_pv_NL,0.0
ESP_7,roof_mounted_pv_PT,0.0
ESP_7,wind_onshore_competing_CN,0.00016800894354364473
ESP_7,wind_onshore_competing_DE,0.00017782867797379648
ESP_7,wind_onshore_competing_ESP,9.820869919818946e-07
ESP_7,wind_onshore_competing_FR,0.00017937518124989358
ESP_7,wind_onshore_competing_NDL,0.00018234695378991622
ESP_7,wind_onshore_competing_PT,0.000179923137310978
ESP_8,existing_open_field_pv,28.9386675
ESP_8,existing_rooftop_pv,0.3544428
ESP_8,open_field_pv_CN,1.004693123489178e-07
ESP_8,open_field_pv_DE,1.5251388554796572e-07
ESP_8,open_field_pv_ESP,0.0
ESP_8,open_field_pv_MY,1.4756312453179667e-07
ESP_8,open_field_pv_NL,1.5984622818703072e-07
ESP_8,open_field_pv_PT,1.3695530755970222e-07
ESP_8,roof_mounted_pv_CN,0.0
ESP_8,roof_mounted_pv_DE,0.0
ESP_8,roof_mounted_pv_ESP,0.0
ESP_8,roof_mounted_pv_MY,0.0
ESP_8,roof_mounted_pv_NL,0.0
ESP_8,roof_mounted_pv_PT,0.0
ESP_8,wind_onshore_competing_CN,0.0001329560932372325
ESP_8,wind_onshore_competing_DE,0.0001432513767545923
ESP_8,wind_onshore_competing_ESP,1.0092423214137043e-06
ESP_8,wind_onshore_competing_FR,0.00014470745694211936
ESP_8,wind_onshore_competing_NDL,0.00014679253577258054
ESP_8,wind_onshore_competing_PT,0.00014511045728858097
ESP_9,existing_open_field_pv,17.039160000000003
ESP_9,existing_rooftop_pv,0.2087352
ESP_9,open_field_pv_CN,1.1041569223261181e-07
ESP_9,open_field_pv_DE,6.21752177099373e-06
ESP_9,open_field_pv_ESP,0.0
ESP_9,open_field_pv_MY,2.6158942350354697e-06
ESP_9,open_field_pv_NL,10.150373875329715
ESP_9,open_field_pv_PT,8.880818920992304e-07
ESP_9,roof_mounted_pv_CN,0.0
ESP_9,roof_mounted_pv_DE,0.0
ESP_9,roof_mounted_pv_ESP,0.0
ESP_9,roof_mounted_pv_MY,0.0
ESP_9,roof_mounted_pv_NL,0.0
ESP_9,roof_mounted_pv_PT,0.0
ESP_9,wind_onshore_competing_CN,0.0001475174778631014
ESP_9,wind_onshore_competing_DE,0.00015852612151971506
ESP_9,wind_onshore_competing_ESP,1.0023750156550036e-06
ESP_9,wind_onshore_competing_FR,0.00016008218135229045
ESP_9,wind_onshore_competing_NDL,0.00016224145531364901
ESP_9,wind_onshore_competing_PT,0.00016054519726139564
