techs,carriers,systemwide_capacity_factor
open_field_pv_NL,coal,0.0
open_field_pv_NL,electricity,0.9987538180326675
open_field_pv_NL,natural_gas,0.0
open_field_pv_NL,oil,0.0
open_field_pv_NL,uranium,0.0
open_field_pv_PT,coal,0.0
open_field_pv_PT,electricity,0.7788724398727741
open_field_pv_PT,natural_gas,0.0
open_field_pv_PT,oil,0.0
open_field_pv_PT,uranium,0.0
pumped_hydro_CN,coal,0.0
pumped_hydro_CN,electricity,0.5061791435669102
pumped_hydro_CN,natural_gas,0.0
pumped_hydro_CN,oil,0.0
pumped_hydro_CN,uranium,0.0
pumped_hydro_ESP,coal,0.0
pumped_hydro_ESP,electricity,0.5404152149614344
pumped_hydro_ESP,natural_gas,0.0
pumped_hydro_ESP,oil,0.0
pumped_hydro_ESP,uranium,0.0
roof_mounted_pv_CN,coal,0.0
roof_mounted_pv_CN,electricity,0.0001088800571158229
roof_mounted_pv_CN,natural_gas,0.0
roof_mounted_pv_CN,oil,0.0
roof_mounted_pv_CN,uranium,0.0
roof_mounted_pv_DE,coal,0.0
roof_mounted_pv_DE,electricity,0.0001570867212520013
roof_mounted_pv_DE,natural_gas,0.0
roof_mounted_pv_DE,oil,0.0
roof_mounted_pv_DE,uranium,0.0
roof_mounted_pv_ESP,coal,0.0
roof_mounted_pv_ESP,electricity,0.00015880611738217697
roof_mounted_pv_ESP,natural_gas,0.0
roof_mounted_pv_ESP,oil,0.0
roof_mounted_pv_ESP,uranium,0.0
roof_mounted_pv_MY,coal,0.0
roof_mounted_pv_MY,electricity,0.00015713420417446481
roof_mounted_pv_MY,natural_gas,0.0
roof_mounted_pv_MY,oil,0.0
roof_mounted_pv_MY,uranium,0.0
roof_mounted_pv_NL,coal,0.0
roof_mounted_pv_NL,electricity,0.00015704634248186268
roof_mounted_pv_NL,natural_gas,0.0
roof_mounted_pv_NL,oil,0.0
roof_mounted_pv_NL,uranium,0.0
roof_mounted_pv_PT,coal,0.0
roof_mounted_pv_PT,electricity,0.00015729548218560362
roof_mounted_pv_PT,natural_gas,0.0
roof_mounted_pv_PT,oil,0.0
roof_mounted_pv_PT,uranium,0.0
uranium_UK,coal,0.0
uranium_UK,electricity,0.0
uranium_UK,natural_gas,0.0
uranium_UK,oil,0.0
uranium_UK,uranium,0.0
uranium_USA,coal,0.0
uranium_USA,electricity,0.0
uranium_USA,natural_gas,0.0
uranium_USA,oil,0.0
uranium_USA,uranium,0.9044130346750745
wind_offshore_CN,coal,0.0
wind_offshore_CN,electricity,0.30473004791697955
wind_offshore_CN,natural_gas,0.0
wind_offshore_CN,oil,0.0
wind_offshore_CN,uranium,0.0
wind_offshore_DE,coal,0.0
wind_offshore_DE,electricity,0.30626458863664957
wind_offshore_DE,natural_gas,0.0
wind_offshore_DE,oil,0.0
wind_offshore_DE,uranium,0.0
wind_offshore_ESP,coal,0.0
wind_offshore_ESP,electricity,0.25025433969689836
wind_offshore_ESP,natural_gas,0.0
wind_offshore_ESP,oil,0.0
wind_offshore_ESP,uranium,0.0
wind_offshore_FR,coal,0.0
wind_offshore_FR,electricity,0.3064702269952138
wind_offshore_FR,natural_gas,0.0
wind_offshore_FR,oil,0.0
wind_offshore_FR,uranium,0.0
wind_offshore_IND,coal,0.0
wind_offshore_IND,electricity,0.3047004073872706
wind_offshore_IND,natural_gas,0.0
wind_offshore_IND,oil,0.0
wind_offshore_IND,uranium,0.0
wind_offshore_NDL,coal,0.0
wind_offshore_NDL,electricity,0.3067839767587193
wind_offshore_NDL,natural_gas,0.0
wind_offshore_NDL,oil,0.0
wind_offshore_NDL,uranium,0.0
wind_offshore_PT,coal,0.0
wind_offshore_PT,electricity,0.306529866235322
wind_offshore_PT,natural_gas,0.0
wind_offshore_PT,oil,0.0
wind_offshore_PT,uranium,0.0
wind_onshore_competing_CN,coal,0.0
wind_onshore_competing_CN,electricity,0.22880667377125852
wind_onshore_competing_CN,natural_gas,0.0
wind_onshore_competing_CN,oil,0.0
wind_onshore_competing_CN,uranium,0.0
wind_onshore_competing_DE,coal,0.0
wind_onshore_competing_DE,electricity,0.23103806891929568
wind_onshore_competing_DE,natural_gas,0.0
wind_onshore_competing_DE,oil,0.0
wind_onshore_competing_DE,uranium,0.0
wind_onshore_competing_ESP,coal,0.0
wind_onshore_competing_ESP,electricity,0.1928642286908424
wind_onshore_competing_ESP,natural_gas,0.0
wind_onshore_competing_ESP,oil,0.0
wind_onshore_competing_ESP,uranium,0.0
wind_onshore_competing_FR,coal,0.0
wind_onshore_competing_FR,electricity,0.23135597781885597
wind_onshore_competing_FR,natural_gas,0.0
wind_onshore_competing_FR,oil,0.0
wind_onshore_competing_FR,uranium,0.0
wind_onshore_competing_IND,coal,0.0
wind_onshore_competing_IND,electricity,0.22815767536762457
wind_onshore_competing_IND,natural_gas,0.0
wind_onshore_competing_IND,oil,0.0
wind_onshore_competing_IND,uranium,0.0
wind_onshore_competing_NDL,coal,0.0
wind_onshore_competing_NDL,electricity,0.23184928993447043
wind_onshore_competing_NDL,natural_gas,0.0
wind_onshore_competing_NDL,oil,0.0
wind_onshore_competing_NDL,uranium,0.0
wind_onshore_competing_PT,coal,0.0
wind_onshore_competing_PT,electricity,0.2314489930201205
wind_onshore_competing_PT,natural_gas,0.0
wind_onshore_competing_PT,oil,0.0
wind_onshore_competing_PT,uranium,0.0
wind_onshore_monopoly_CN,coal,0.0
wind_onshore_monopoly_CN,electricity,0.2289451878569116
wind_onshore_monopoly_CN,natural_gas,0.0
wind_onshore_monopoly_CN,oil,0.0
wind_onshore_monopoly_CN,uranium,0.0
wind_onshore_monopoly_DE,coal,0.0
wind_onshore_monopoly_DE,electricity,0.23120407891437908
wind_onshore_monopoly_DE,natural_gas,0.0
wind_onshore_monopoly_DE,oil,0.0
wind_onshore_monopoly_DE,uranium,0.0
wind_onshore_monopoly_ESP,coal,0.0
wind_onshore_monopoly_ESP,electricity,0.23200578133985325
wind_onshore_monopoly_ESP,natural_gas,0.0
wind_onshore_monopoly_ESP,oil,0.0
wind_onshore_monopoly_ESP,uranium,0.0
wind_onshore_monopoly_FR,coal,0.0
wind_onshore_monopoly_FR,electricity,0.23151944287704357
wind_onshore_monopoly_FR,natural_gas,0.0
wind_onshore_monopoly_FR,oil,0.0
wind_onshore_monopoly_FR,uranium,0.0
wind_onshore_monopoly_IND,coal,0.0
wind_onshore_monopoly_IND,electricity,0.228903286158109
wind_onshore_monopoly_IND,natural_gas,0.0
wind_onshore_monopoly_IND,oil,0.0
wind_onshore_monopoly_IND,uranium,0.0
wind_onshore_monopoly_NDL,coal,0.0
wind_onshore_monopoly_NDL,electricity,0.22204656533366143
wind_onshore_monopoly_NDL,natural_gas,0.0
wind_onshore_monopoly_NDL,oil,0.0
wind_onshore_monopoly_NDL,uranium,0.0
wind_onshore_monopoly_PT,coal,0.0
wind_onshore_monopoly_PT,electricity,0.23161140562240096
wind_onshore_monopoly_PT,natural_gas,0.0
wind_onshore_monopoly_PT,oil,0.0
wind_onshore_monopoly_PT,uranium,0.0
