nodes,techs,area_use
ESP_10,wind_onshore_competing_PT,0.00015800501904518355
ESP_11,existing_open_field_pv,6.77403
ESP_11,existing_rooftop_pv,0.082998
ESP_11,open_field_pv_CN,0.0
ESP_11,open_field_pv_DE,4.125837428369324e-06
ESP_11,open_field_pv_ESP,0.0
ESP_11,open_field_pv_MY,1.7937234027015951e-06
ESP_11,open_field_pv_NL,23.543493475567477
ESP_11,open_field_pv_PT,6.189597646542565e-07
ESP_11,roof_mounted_pv_CN,0.0
ESP_11,roof_mounted_pv_DE,0.0
ESP_11,roof_mounted_pv_ESP,0.0
ESP_11,roof_mounted_pv_MY,0.0
ESP_11,roof_mounted_pv_NL,0.0
ESP_11,roof_mounted_pv_PT,0.0
ESP_11,wind_onshore_competing_CN,0.00017115666374896345
ESP_11,wind_onshore_competing_DE,0.00018684148212894604
ESP_11,wind_onshore_competing_ESP,8.820268775039323e-07
ESP_11,wind_onshore_competing_FR,0.0001891088802325834
ESP_11,wind_onshore_competing_NDL,0.00019265078884280325
ESP_11,wind_onshore_competing_PT,0.0001897745030452611
ESP_2,existing_open_field_pv,9.658845000000001
ESP_2,existing_rooftop_pv,0.11829600000000001
ESP_2,open_field_pv_CN,0.0
ESP_2,open_field_pv_DE,3.204081826602262e-07
ESP_2,open_field_pv_ESP,0.0
ESP_2,open_field_pv_MY,2.991922250189776e-07
ESP_2,open_field_pv_NL,3.4119967739722166e-07
ESP_2,open_field_pv_PT,2.4434680969514555e-07
ESP_2,roof_mounted_pv_CN,0.0
ESP_2,roof_mounted_pv_DE,0.0
ESP_2,roof_mounted_pv_ESP,0.0
ESP_2,roof_mounted_pv_MY,0.0
ESP_2,roof_mounted_pv_NL,0.0
ESP_2,roof_mounted_pv_PT,0.0
ESP_2,wind_onshore_competing_CN,0.0001375648570675773
ESP_2,wind_onshore_competing_DE,0.00014835405874616238
ESP_2,wind_onshore_competing_ESP,8.652234361443056e-07
ESP_2,wind_onshore_competing_FR,0.00014988613941000858
ESP_2,wind_onshore_competing_NDL,0.00015226630872964872
ESP_2,wind_onshore_competing_PT,0.00015033462053133816
ESP_3,existing_open_field_pv,1.6655625
ESP_3,existing_rooftop_pv,0.0204156
ESP_3,open_field_pv_CN,0.0
ESP_3,open_field_pv_DE,6.14119133448237e-06
ESP_3,open_field_pv_ESP,0.0
ESP_3,open_field_pv_MY,2.6000680564098797e-06
ESP_3,open_field_pv_NL,8.660696310246006
ESP_3,open_field_pv_PT,8.357697239221399e-07
ESP_3,roof_mounted_pv_CN,0.0
ESP_3,roof_mounted_pv_DE,0.0
ESP_3,roof_mounted_pv_ESP,0.0
ESP_3,roof_mounted_pv_MY,0.0
ESP_3,roof_mounted_pv_NL,0.0
ESP_3,roof_mounted_pv_PT,0.0
ESP_3,wind_onshore_competing_CN,0.0001829313105474572
ESP_3,wind_onshore_competing_DE,0.00019955297239664693
ESP_3,wind_onshore_competing_ESP,8.98466421123026e-07
ESP_3,wind_onshore_competing_FR,0.00020194490070652742
ESP_3,wind_onshore_competing_NDL,0.00020567893431315158
ESP_3,wind_onshore_competing_PT,0.00020264694164814882
ESP_4,existing_open_field_pv,3.6484425
ESP_4,existing_rooftop_pv,0.0447108
ESP_4,open_field_pv_CN,0.0
ESP_4,open_field_pv_DE,6.462903496502548e-06
ESP_4,open_field_pv_ESP,0.0
ESP_4,open_field_pv_MY,2.7733067459712584e-06
ESP_4,open_field_pv_NL,15.57650225861262
ESP_4,open_field_pv_PT,9.081694702672475e-07
ESP_4,roof_mounted_pv_CN,0.0
ESP_4,roof_mounted_pv_DE,0.0
ESP_4,roof_mounted_pv_ESP,0.0
ESP_4,roof_mounted_pv_MY,0.0
ESP_4,roof_mounted_pv_NL,0.0
ESP_4,roof_mounted_pv_PT,0.0
ESP_4,wind_onshore_competing_CN,0.00020845655740484395
ESP_4,wind_onshore_competing_DE,0.00022690445188215235
ESP_4,wind_onshore_competing_ESP,1.0386861285990793e-06
ESP_4,wind_onshore_competing_FR,0.0002295346291543109
ESP_4,wind_onshore_competing_NDL,0.00023362575089720604
ESP_4,wind_onshore_competing_PT,0.0002303049655819164
ESP_5,existing_open_field_pv,3.2798925
ESP_5,existing_rooftop_pv,0.0401952
ESP_5,open_field_pv_CN,0.0
ESP_5,open_field_pv_DE,5.800966282650833e-06
ESP_5,open_field_pv_ESP,0.0
ESP_5,open_field_pv_MY,2.496745014946521e-06
ESP_5,open_field_pv_NL,2.241598791326802
ESP_5,open_field_pv_PT,8.382205558215692e-07
ESP_5,roof_mounted_pv_CN,0.0
ESP_5,roof_mounted_pv_DE,0.0
ESP_5,roof_mounted_pv_ESP,0.0
ESP_5,roof_mounted_pv_MY,0.0
ESP_5,roof_mounted_pv_NL,0.0
ESP_5,roof_mounted_pv_PT,0.0
ESP_5,wind_onshore_competing_CN,0.00016754011396865202
ESP_5,wind_onshore_competing_DE,0.0001810278977945884
ESP_5,wind_onshore_competing_ESP,9.225484727026004e-07
ESP_5,wind_onshore_competing_FR,0.00018293995234437823
ESP_5,wind_onshore_competing_NDL,0.00018591126866831365
ESP_5,wind_onshore_competing_PT,0.00018349971004424898
ESP_6,existing_open_field_pv,5.19291
ESP_6,existing_rooftop_pv,0.0636
ESP_6,open_field_pv_CN,0.0
ESP_6,open_field_pv_DE,4.474039566273349e-06
ESP_6,open_field_pv_ESP,0.0
ESP_6,open_field_pv_MY,1.9547835162054477e-06
ESP_6,open_field_pv_NL,12.43116436130584
ESP_6,open_field_pv_PT,6.861388490951855e-07
ESP_6,roof_mounted_pv_CN,0.0
ESP_6,roof_mounted_pv_DE,0.0
ESP_6,roof_mounted_pv_ESP,0.0
ESP_6,roof_mounted_pv_MY,0.0
ESP_6,roof_mounted_pv_NL,0.0
ESP_6,roof_mounted_pv_PT,0.0
ESP_6,wind_onshore_competing_CN,0.00019937330509921011
ESP_6,wind_onshore_competing_DE,0.00021614609779434048
ESP_6,wind_onshore_competing_ESP,1.0180397864130316e-06
ESP_6,wind_onshore_competing_FR,0.00021852409567303657
ESP_6,wind_onshore_competing_NDL,0.0002222159548422988
ESP_6,wind_onshore_competing_PT,0.0002192198981016737
ESP_7,existing_open_field_pv,1.2330225000000001
ESP_7,existing_rooftop_pv,0.015073200000000002
ESP_7,open_field_pv_CN,0.0
ESP_7,open_field_pv_DE,7.32568412166913e-06
ESP_7,open_field_pv_ESP,0.0
ESP_7,open_field_pv_MY,3.102313941296128e-06
ESP_7,open_field_pv_NL,17.094819206364114
ESP_7,open_field_pv_PT,1.0145364515087032e-06
ESP_7,roof_mounted_pv_CN,0.0
ESP_7,roof_mounted_pv_DE,0.0
ESP_7,roof_mounted_pv_ESP,0.0
ESP_7,roof_mounted_pv_MY,0.0
ESP_7,roof_mounted_pv_NL,0.0
ESP_7,roof_mounted_pv_PT,0.0
ESP_7,wind_onshore_competing_CN,0.00016873631969411748
ESP_7,wind_onshore_competing_DE,0.00018171606216377362
ESP_7,wind_onshore_competing_ESP,9.797172088116266e-07
ESP_7,wind_onshore_competing_FR,0.0001835414478993196
ESP_7,wind_onshore_competing_NDL,0.00018636901460110958
ESP_7,wind_onshore_competing_PT,0.0001840749979353036
ESP_8,existing_open_field_pv,28.9386675
ESP_8,existing_rooftop_pv,0.3544428
ESP_8,open_field_pv_CN,0.0
ESP_8,open_field_pv_DE,1.284978718928855e-07
ESP_8,open_field_pv_ESP,0.0
ESP_8,open_field_pv_MY,1.2496365310444696e-07
ESP_8,open_field_pv_NL,1.3170213087775962e-07
ESP_8,open_field_pv_PT,1.143588633182419e-07
ESP_8,roof_mounted_pv_CN,0.0
ESP_8,roof_mounted_pv_DE,0.0
ESP_8,roof_mounted_pv_ESP,0.0
ESP_8,roof_mounted_pv_MY,0.0
ESP_8,roof_mounted_pv_NL,0.0
ESP_8,roof_mounted_pv_PT,0.0
ESP_8,wind_onshore_competing_CN,0.00014018531364595884
ESP_8,wind_onshore_competing_DE,0.00014892737684481168
ESP_8,wind_onshore_competing_ESP,8.618207529311733e-07
ESP_8,wind_onshore_competing_FR,0.0001501477739678106
ESP_8,wind_onshore_competing_NDL,0.00015203335978776218
ESP_8,wind_onshore_competing_PT,0.00015050402482913745
ESP_9,existing_open_field_pv,17.039160000000003
ESP_9,existing_rooftop_pv,0.2087352
ESP_9,open_field_pv_CN,0.0
ESP_9,open_field_pv_DE,5.2596048189398965e-06
ESP_9,open_field_pv_ESP,0.0
ESP_9,open_field_pv_MY,2.261238435837199e-06
ESP_9,open_field_pv_NL,10.150344477082616
ESP_9,open_field_pv_PT,7.557098003036139e-07
ESP_9,roof_mounted_pv_CN,0.0
ESP_9,roof_mounted_pv_DE,0.0
ESP_9,roof_mounted_pv_ESP,0.0
ESP_9,roof_mounted_pv_MY,0.0
ESP_9,roof_mounted_pv_NL,0.0
ESP_9,roof_mounted_pv_PT,0.0
ESP_9,wind_onshore_competing_CN,0.00014518117764628947
ESP_9,wind_onshore_competing_DE,0.00015723460924856554
ESP_9,wind_onshore_competing_ESP,8.683444589899004e-07
ESP_9,wind_onshore_competing_FR,0.00015895227591771055
ESP_9,wind_onshore_competing_NDL,0.0001616235158445678
ESP_9,wind_onshore_competing_PT,0.00015945534737458762
