nodes,techs,carriers,timesteps,flow_in
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-08 21:00:00,0.0010531581567909572
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-09 00:00:00,0.0012516063324235684
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-09 03:00:00,0.0012552300695957003
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-09 06:00:00,0.0012552661657823476
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-09 09:00:00,0.0012495106185825451
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-09 12:00:00,0.0011515637077113058
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-09 15:00:00,0.0010677889250600373
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-09 18:00:00,2.808984802862849e-05
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-09 21:00:00,0.001051819248770897
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-10 00:00:00,0.001154369066460343
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-10 03:00:00,0.0012499153161151418
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-10 06:00:00,0.0012612996870628203
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-10 09:00:00,0.0012401933834378497
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-10 12:00:00,0.0010804166880256667
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-10 15:00:00,0.0011487200637460716
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-10 18:00:00,0.001251465403597234
ESP_1,ESP_1_ESP_2_ac_ohl_transmission,electricity,2018-01-10 21:00:00,0.001254697059730121
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 00:00:00,0.0010132327901277308
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 03:00:00,0.0009869433866423376
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 06:00:00,0.0009773099409255276
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 09:00:00,0.0009938492541947423
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 12:00:00,0.0009822519566556834
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 15:00:00,0.0010209772488978704
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 18:00:00,0.0010447716707026973
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-01 21:00:00,0.0010469229702256902
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 00:00:00,0.0010239868014132718
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 03:00:00,0.0010174103119423555
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 06:00:00,0.001031560274217293
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 09:00:00,0.0010613693894254914
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 12:00:00,0.0010593748152574241
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 15:00:00,0.0010624279775521715
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 18:00:00,0.001053338171370764
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-02 21:00:00,0.0010485610625844011
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 00:00:00,0.0010369602683935808
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 03:00:00,0.0010490397196401668
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 06:00:00,0.0010685518621615549
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 09:00:00,0.001071737403222586
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 12:00:00,0.0010667125369727068
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 15:00:00,0.0010699220206875446
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 18:00:00,0.0010574042015683077
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-03 21:00:00,0.0010563518228959524
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 00:00:00,0.0010540125452366232
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 03:00:00,0.0010507306267285828
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 06:00:00,0.001048511362836898
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 09:00:00,0.001041186744356313
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 12:00:00,0.0010125253187223274
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 15:00:00,0.0010297505484519456
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 18:00:00,0.00101577739659885
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-04 21:00:00,0.0010151775516999877
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 00:00:00,0.0010149036225425966
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 03:00:00,0.0010379474554232607
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 06:00:00,0.0010473091429161335
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 09:00:00,3.2285067179588966e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 12:00:00,0.001071569932192244
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 15:00:00,0.0010257997011891944
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 18:00:00,5.381573128622821e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-05 21:00:00,3.855213420433538e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 00:00:00,3.378412220486743e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 03:00:00,3.207868955722851e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 06:00:00,3.839265054916949e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 09:00:00,3.992068085301772e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 12:00:00,0.0009209364802150403
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 15:00:00,6.990266014563135e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 18:00:00,0.0009159356670387633
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-06 21:00:00,2.9481284306547798e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 00:00:00,0.0010684889752828539
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 03:00:00,0.001053002415900779
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 06:00:00,0.0010559224411464197
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 09:00:00,0.001059113512023039
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 12:00:00,0.0010379951284280537
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 15:00:00,0.0010671247162152833
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 18:00:00,0.0010538434562209452
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-07 21:00:00,0.0002362994344319708
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 00:00:00,7.361387400012416e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 03:00:00,3.348244021346425e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 06:00:00,3.847266546596625e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 09:00:00,4.1282758796129515e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 12:00:00,4.088228449240105e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 15:00:00,4.1643199155002176e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 18:00:00,3.3424513434395826e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-08 21:00:00,0.0009121851248332265
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 00:00:00,0.0010628552353891853
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 03:00:00,0.0010633332828397972
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 06:00:00,0.0010631081703476484
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 09:00:00,0.0010527577767662014
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 12:00:00,0.001058414815870004
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 15:00:00,0.0009423994021321583
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 18:00:00,5.614698428158297e-05
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-09 21:00:00,0.0008843540518757315
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 00:00:00,0.0009955042405972118
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 03:00:00,0.0010621305677359413
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 06:00:00,0.0010696759359726362
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 09:00:00,0.0010433080855228333
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 12:00:00,0.001014849996520864
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 15:00:00,0.0010480552993783771
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 18:00:00,0.001061679626852021
ESP_1,ESP_1_PRT_1_ac_ohl_transmission,electricity,2018-01-10 21:00:00,0.0010632840209809672
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-01 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-01 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-01 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-01 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-01 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-01 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-01 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-01 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-02 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-02 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-02 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-02 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-02 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-02 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-02 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-02 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-03 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-03 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-03 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-03 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-03 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-03 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-03 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-03 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-04 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-04 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-04 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-04 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-04 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-04 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-04 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-04 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-05 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-05 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-05 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-05 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-05 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-05 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-05 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-05 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-06 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-06 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-06 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-06 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-06 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-06 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-06 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-06 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-07 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-07 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-07 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-07 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-07 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-07 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-07 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-07 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-08 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-08 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-08 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-08 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-08 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-08 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-08 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-08 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-09 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-09 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-09 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-09 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-09 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-09 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-09 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-09 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-10 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-10 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-10 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-10 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-10 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-10 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-10 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_coal_transmission,coal,2018-01-10 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-01 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-01 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-01 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-01 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-01 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-01 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-01 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-01 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-02 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-02 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-02 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-02 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-02 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-02 15:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-02 18:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-02 21:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-03 00:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-03 03:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-03 06:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-03 09:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-03 12:00:00,0.0
ESP_1,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,2018-01-03 15:00:00,0.0
