nodes,techs,costs,cost
ESP_1,wind_onshore_monopoly_CN,vul,0.0
ESP_1,wind_onshore_monopoly_DE,co2,0.0011962262318448206
ESP_1,wind_onshore_monopoly_DE,monetary,0.013496243782275073
ESP_1,wind_onshore_monopoly_DE,vul,0.0
ESP_1,wind_onshore_monopoly_ESP,co2,0.0005154239815960768
ESP_1,wind_onshore_monopoly_ESP,monetary,0.014634765334487522
ESP_1,wind_onshore_monopoly_ESP,vul,0.0
ESP_1,wind_onshore_monopoly_FR,co2,0.0009422757154053609
ESP_1,wind_onshore_monopoly_FR,monetary,0.013931727183884425
ESP_1,wind_onshore_monopoly_FR,vul,0.0
ESP_1,wind_onshore_monopoly_IND,co2,0.0026159975239114404
ESP_1,wind_onshore_monopoly_IND,monetary,0.010795169050014392
ESP_1,wind_onshore_monopoly_IND,vul,0.0
ESP_1,wind_onshore_monopoly_NDL,co2,0.001559506703806862
ESP_1,wind_onshore_monopoly_NDL,monetary,0.011173710911509073
ESP_1,wind_onshore_monopoly_NDL,vul,0.0
ESP_1,wind_onshore_monopoly_PT,co2,0.0008648929051714791
ESP_1,wind_onshore_monopoly_PT,monetary,0.01406096068915516
ESP_1,wind_onshore_monopoly_PT,vul,0.0
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,monetary,0.014101737928262487
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,monetary,0.01659833781334494
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,monetary,0.01639105841392325
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,monetary,0.0
ESP_10,battery_CN,co2,0.014501315340250823
ESP_10,battery_CN,monetary,0.08973587500906159
ESP_10,battery_CN,vul,1.8644495024622414e-07
ESP_10,battery_CZ,co2,0.012728950635312783
ESP_10,battery_CZ,monetary,0.06990115195268043
ESP_10,battery_CZ,vul,1.3941284757855935e-07
ESP_10,battery_ESP,co2,0.0019394543027899224
ESP_10,battery_ESP,monetary,0.09373230064026615
ESP_10,battery_ESP,vul,1.6780189503287097e-07
ESP_10,battery_HU,co2,0.01188098979326272
ESP_10,battery_HU,monetary,0.06045119907284364
ESP_10,battery_HU,vul,1.1700336596217127e-07
ESP_10,battery_PL,co2,0.012580539988722704
ESP_10,battery_PL,monetary,0.06824205667253036
ESP_10,battery_PL,vul,1.3547856976871317e-07
ESP_10,battery_US,co2,0.013754703013658706
ESP_10,battery_US,monetary,0.08138087358056359
ESP_10,battery_US,vul,1.666348009989667e-07
ESP_10,biogas_to_electricity_supply_BEL,co2,0.005477170007301917
ESP_10,biogas_to_electricity_supply_BEL,monetary,0.007414079019777961
ESP_10,biogas_to_electricity_supply_BEL,vul,0.0
ESP_10,biogas_to_electricity_supply_CAN,co2,0.0030333515473460605
ESP_10,biogas_to_electricity_supply_CAN,monetary,0.0012632195211010064
ESP_10,biogas_to_electricity_supply_CAN,vul,0.0
ESP_10,biogas_to_electricity_supply_FR,co2,0.0030151681728691677
ESP_10,biogas_to_electricity_supply_FR,monetary,0.0012397064803199135
ESP_10,biogas_to_electricity_supply_FR,vul,0.0
ESP_10,biogas_to_electricity_supply_FSM,co2,0.0031222608167371783
ESP_10,biogas_to_electricity_supply_FSM,monetary,0.0013864957641862587
ESP_10,biogas_to_electricity_supply_FSM,vul,0.0
ESP_10,biogas_to_electricity_supply_UK,co2,0.0030635268352815635
ESP_10,biogas_to_electricity_supply_UK,monetary,0.0013034989157824665
ESP_10,biogas_to_electricity_supply_UK,vul,0.0
ESP_10,biogas_to_electricity_supply_USA,co2,0.0030944251591340714
ESP_10,biogas_to_electricity_supply_USA,monetary,0.0014101716023897945
ESP_10,biogas_to_electricity_supply_USA,vul,0.0
ESP_10,biomass_ESP,co2,1.20395912906742e-07
ESP_10,biomass_ESP,monetary,0.005214330888537525
ESP_10,biomass_ESP,vul,0.0
ESP_10,biomass_FR,co2,5.436025246874148e-07
ESP_10,biomass_FR,monetary,0.005214593381866264
ESP_10,biomass_FR,vul,0.0
ESP_10,biomass_IT,co2,1.636393076269487e-05
ESP_10,biomass_IT,monetary,0.005194310162950213
ESP_10,biomass_IT,vul,0.0
ESP_10,existing_biogas_to_electricity_supply,monetary,587.9868460273973
ESP_10,existing_biomass,monetary,28175.589917808215
ESP_10,existing_ccgt,monetary,0.011075258712338882
ESP_10,existing_chp,monetary,1894841.5035616437
ESP_10,existing_coal,monetary,0.0
ESP_10,existing_hydro_reservoir,monetary,0.0
ESP_10,existing_hydro_run_of_river,monetary,99328.76712328767
ESP_10,existing_nuclear,monetary,0.0
ESP_10,existing_oil_and_other,monetary,0.0
ESP_10,existing_open_field_pv,monetary,156750.24657534246
ESP_10,existing_pumped_hydro,monetary,0.0
ESP_10,existing_rooftop_pv,monetary,7508.136986301369
ESP_10,existing_wind_onshore,monetary,118047.6184109589
ESP_10,existing_wte,monetary,0.005572665523467378
ESP_10,open_field_pv_CN,co2,0.0008942482206129935
ESP_10,open_field_pv_CN,monetary,0.002523761832334511
ESP_10,open_field_pv_CN,vul,0.0
ESP_10,open_field_pv_DE,co2,0.024741220060091974
ESP_10,open_field_pv_DE,monetary,0.05523673730118057
ESP_10,open_field_pv_DE,vul,0.0
ESP_10,open_field_pv_ESP,co2,0.001760419939912894
ESP_10,open_field_pv_ESP,monetary,0.007125762307668954
ESP_10,open_field_pv_ESP,vul,0.0
ESP_10,open_field_pv_MY,co2,0.014066319901866632
ESP_10,open_field_pv_MY,monetary,0.028641307980122592
ESP_10,open_field_pv_MY,vul,0.0
ESP_10,open_field_pv_NL,co2,146576.4722248775
ESP_10,open_field_pv_NL,monetary,358082.7335941497
ESP_10,open_field_pv_NL,vul,0.39822988079679816
ESP_10,open_field_pv_PT,co2,0.007750604659567066
ESP_10,open_field_pv_PT,monetary,0.01239272570719931
ESP_10,open_field_pv_PT,vul,0.0
ESP_10,pumped_hydro_CN,co2,6696.689706845238
ESP_10,pumped_hydro_CN,monetary,100026.6047178734
ESP_10,pumped_hydro_CN,vulnerability,0.5736694030628005
ESP_10,pumped_hydro_ESP,co2,7.758485862612578e-06
ESP_10,pumped_hydro_ESP,monetary,0.0050209610735373385
ESP_10,pumped_hydro_ESP,vul,0.0
ESP_10,roof_mounted_pv_CN,co2,0.0010834171633395935
ESP_10,roof_mounted_pv_CN,monetary,0.0026114062408718044
ESP_10,roof_mounted_pv_CN,vul,0.0
ESP_10,roof_mounted_pv_DE,co2,0.0012535338929205288
ESP_10,roof_mounted_pv_DE,monetary,0.002407104399343171
ESP_10,roof_mounted_pv_DE,vul,0.0
ESP_10,roof_mounted_pv_ESP,co2,0.0006916557309547064
ESP_10,roof_mounted_pv_ESP,monetary,0.002631806181842503
ESP_10,roof_mounted_pv_ESP,vul,0.0
ESP_10,roof_mounted_pv_MY,co2,0.0013173689807415893
ESP_10,roof_mounted_pv_MY,monetary,0.002314509065566797
ESP_10,roof_mounted_pv_MY,vul,0.0
ESP_10,roof_mounted_pv_NL,co2,0.0011912942135838885
ESP_10,roof_mounted_pv_NL,monetary,0.0024960182014206658
ESP_10,roof_mounted_pv_NL,vul,0.0
ESP_10,roof_mounted_pv_PT,co2,0.0014828899160395463
ESP_10,roof_mounted_pv_PT,monetary,0.002066155979746512
ESP_10,roof_mounted_pv_PT,vul,0.0
ESP_10,wind_offshore_CN,co2,0.0009731281966786421
ESP_10,wind_offshore_CN,monetary,0.007573185125920042
ESP_10,wind_offshore_CN,vul,0.0
ESP_10,wind_offshore_DE,co2,0.0003924368941630109
ESP_10,wind_offshore_DE,monetary,0.008493057576844132
ESP_10,wind_offshore_DE,vul,0.0
ESP_10,wind_offshore_ESP,co2,0.0005958657011394243
ESP_10,wind_offshore_ESP,monetary,0.00532888896728972
ESP_10,wind_offshore_ESP,vul,0.0
ESP_10,wind_offshore_FR,co2,0.00030322651844130554
ESP_10,wind_offshore_FR,monetary,0.00863363161905603
ESP_10,wind_offshore_FR,vul,0.0
ESP_10,wind_offshore_IND,co2,0.0009830418645100096
ESP_10,wind_offshore_IND,monetary,0.007557395098473841
ESP_10,wind_offshore_IND,vul,0.0
ESP_10,wind_offshore_NDL,co2,0.00016101455119800235
ESP_10,wind_offshore_NDL,monetary,0.008857361461289293
ESP_10,wind_offshore_NDL,vul,0.0
ESP_10,wind_offshore_PT,co2,0.00027678012184301063
ESP_10,wind_offshore_PT,monetary,0.00867527199243613
ESP_10,wind_offshore_PT,vul,0.0
ESP_10,wind_onshore_competing_CN,co2,0.003357425427754382
ESP_10,wind_onshore_competing_CN,monetary,0.01401751064060359
ESP_10,wind_onshore_competing_CN,vul,0.0
ESP_10,wind_onshore_competing_DE,co2,0.001425287323604828
ESP_10,wind_onshore_competing_DE,monetary,0.0160805913355464
ESP_10,wind_onshore_competing_DE,vul,0.0
ESP_10,wind_onshore_competing_ESP,co2,0.001027039719509855
ESP_10,wind_onshore_competing_ESP,monetary,0.009115672253286312
ESP_10,wind_onshore_competing_ESP,vul,0.0
ESP_10,wind_onshore_competing_FR,co2,0.0011117330227727595
ESP_10,wind_onshore_competing_FR,monetary,0.01643718597578657
ESP_10,wind_onshore_competing_FR,vul,0.0
ESP_10,wind_onshore_competing_IND,co2,0.0016721934726186525
ESP_10,wind_onshore_competing_IND,monetary,0.006900469536476546
ESP_10,wind_onshore_competing_IND,vul,0.0
ESP_10,wind_onshore_competing_NDL,co2,0.0005999170896011044
ESP_10,wind_onshore_competing_NDL,monetary,0.01703383261150089
ESP_10,wind_onshore_competing_NDL,vul,0.0
ESP_10,wind_onshore_competing_PT,co2,0.001017711101815713
ESP_10,wind_onshore_competing_PT,monetary,0.01654539621030922
ESP_10,wind_onshore_competing_PT,vul,0.0
ESP_10,wind_onshore_monopoly_CN,co2,0.0016582016778671192
ESP_10,wind_onshore_monopoly_CN,monetary,0.0069231201597575774
ESP_10,wind_onshore_monopoly_CN,vul,0.0
ESP_10,wind_onshore_monopoly_DE,co2,0.0007430477891156338
ESP_10,wind_onshore_monopoly_DE,monetary,0.008383325692765809
ESP_10,wind_onshore_monopoly_DE,vul,0.0
ESP_10,wind_onshore_monopoly_ESP,co2,0.0003187161035455999
ESP_10,wind_onshore_monopoly_ESP,monetary,0.009049511761692513
ESP_10,wind_onshore_monopoly_ESP,vul,0.0
ESP_10,wind_onshore_monopoly_FR,co2,0.0005839472992018916
ESP_10,wind_onshore_monopoly_FR,monetary,0.008633772821734125
ESP_10,wind_onshore_monopoly_FR,vul,0.0
ESP_10,wind_onshore_monopoly_IND,co2,0.0016721934726186525
ESP_10,wind_onshore_monopoly_IND,monetary,0.006900469536476546
ESP_10,wind_onshore_monopoly_IND,vul,0.0
ESP_10,wind_onshore_monopoly_NDL,co2,0.0010138759837475546
ESP_10,wind_onshore_monopoly_NDL,monetary,0.007264320900232605
ESP_10,wind_onshore_monopoly_NDL,vul,0.0
ESP_10,wind_onshore_monopoly_PT,co2,0.0005357247736087829
ESP_10,wind_onshore_monopoly_PT,monetary,0.008709523383621864
ESP_10,wind_onshore_monopoly_PT,vul,0.0
ESP_11,ESP_10_ESP_11_ac_ohl_transmission,monetary,0.014101737928262487
ESP_11,ESP_3_ESP_11_ac_ohl_transmission,monetary,0.014725829693679646
ESP_11,ESP_5_ESP_11_ac_ohl_transmission,monetary,0.014368521873048122
ESP_11,ESP_6_ESP_11_ac_ohl_transmission,monetary,0.014965827837427354
ESP_11,ESP_7_ESP_11_ac_ohl_transmission,monetary,0.013974252792149743
ESP_11,Trade_Markets_ESP_11_natural_gas_transmission,monetary,0.0
ESP_11,Trade_Markets_ESP_11_oil_fuel_transmission,monetary,0.0
ESP_11,battery_CN,co2,0.0015073524998521237
ESP_11,battery_CN,monetary,0.016810301354286537
ESP_11,battery_CN,vul,0.0
ESP_11,battery_CZ,co2,0.0017000119653674717
ESP_11,battery_CZ,monetary,0.01657490065027098
ESP_11,battery_CZ,vul,0.0
ESP_11,battery_ESP,co2,0.00022102563075097667
ESP_11,battery_ESP,monetary,0.018082311033340407
ESP_11,battery_ESP,vul,0.0
ESP_11,battery_HU,co2,0.0018359714984246705
ESP_11,battery_HU,monetary,0.016408084918075733
ESP_11,battery_HU,vul,0.0
ESP_11,battery_PL,co2,0.001721200005333996
ESP_11,battery_PL,monetary,0.016548949572699513
ESP_11,battery_PL,vul,0.0
ESP_11,battery_US,co2,0.0015770366835480294
ESP_11,battery_US,monetary,0.016725305424263037
ESP_11,battery_US,vul,0.0
ESP_11,biogas_to_electricity_supply_BEL,co2,0.00468418639755707
ESP_11,biogas_to_electricity_supply_BEL,monetary,0.006340670099441523
ESP_11,biogas_to_electricity_supply_BEL,vul,0.0
ESP_11,biogas_to_electricity_supply_CAN,co2,0.002979773671503743
ESP_11,biogas_to_electricity_supply_CAN,monetary,0.001240907363210057
ESP_11,biogas_to_electricity_supply_CAN,vul,0.0
ESP_11,biogas_to_electricity_supply_FR,co2,0.002965729316016082
ESP_11,biogas_to_electricity_supply_FR,monetary,0.0012193793649795917
ESP_11,biogas_to_electricity_supply_FR,vul,0.0
ESP_11,biogas_to_electricity_supply_FSM,co2,0.003045483788547925
ESP_11,biogas_to_electricity_supply_FSM,monetary,0.0013524015514925058
ESP_11,biogas_to_electricity_supply_FSM,vul,0.0
ESP_11,biogas_to_electricity_supply_UK,co2,0.0030026356795033755
ESP_11,biogas_to_electricity_supply_UK,monetary,0.0012775903601192633
ESP_11,biogas_to_electricity_supply_UK,vul,0.0
ESP_11,biogas_to_electricity_supply_USA,co2,0.00301877717683999
ESP_11,biogas_to_electricity_supply_USA,monetary,0.0013756977887012282
ESP_11,biogas_to_electricity_supply_USA,vul,0.0
ESP_11,biomass_ESP,co2,1.2266613945595532e-07
ESP_11,biomass_ESP,monetary,0.005312654096807148
ESP_11,biomass_ESP,vul,0.0
ESP_11,biomass_FR,co2,5.538542852242299e-07
ESP_11,biomass_FR,monetary,0.005312935019772552
ESP_11,biomass_FR,vul,0.0
ESP_11,biomass_IT,co2,1.667226029234213e-05
ESP_11,biomass_IT,monetary,0.005292181464938091
ESP_11,biomass_IT,vul,0.0
ESP_11,existing_biogas_to_electricity_supply,monetary,977.1375605479452
ESP_11,existing_biomass,monetary,46839.6749589041
ESP_11,existing_ccgt,monetary,0.010521818294239562
ESP_11,existing_chp,monetary,1703708.398268493
ESP_11,existing_coal,monetary,0.0
ESP_11,existing_hydro_reservoir,monetary,4332.39757359241
ESP_11,existing_hydro_run_of_river,monetary,219452.05479452052
ESP_11,existing_nuclear,monetary,4437416.82410959
ESP_11,existing_oil_and_other,monetary,0.005303352751158718
ESP_11,existing_open_field_pv,monetary,124643.06849315067
ESP_11,existing_pumped_hydro,monetary,344090.66986301367
ESP_11,existing_rooftop_pv,monetary,5970.821917808219
ESP_11,existing_wind_onshore,monetary,536042.6378082192
ESP_11,existing_wte,monetary,0.008481662692210925
ESP_11,open_field_pv_CN,co2,0.0008857160163566585
ESP_11,open_field_pv_CN,monetary,0.002499682107095517
ESP_11,open_field_pv_CN,vul,0.0
ESP_11,open_field_pv_DE,co2,0.022443604603697875
ESP_11,open_field_pv_DE,monetary,0.05010712845102182
ESP_11,open_field_pv_DE,vul,0.0
ESP_11,open_field_pv_ESP,co2,0.0016536962215207818
ESP_11,open_field_pv_ESP,monetary,0.006693770012756401
ESP_11,open_field_pv_ESP,vul,0.0
ESP_11,open_field_pv_MY,co2,0.012931365792772322
ESP_11,open_field_pv_MY,monetary,0.02633035739683875
ESP_11,open_field_pv_MY,vul,0.0
ESP_11,open_field_pv_NL,co2,242062.8659553017
ESP_11,open_field_pv_NL,monetary,591353.65606239
ESP_11,open_field_pv_NL,vul,0.6576544297424449
ESP_11,open_field_pv_PT,co2,0.007123676326730884
ESP_11,open_field_pv_PT,monetary,0.011390307030442217
ESP_11,open_field_pv_PT,vul,0.0
ESP_11,pumped_hydro_CN,co2,0.0007323612456292185
ESP_11,pumped_hydro_CN,monetary,0.010939077668831308
ESP_11,pumped_hydro_CN,vulnerability,0.0
ESP_11,pumped_hydro_ESP,co2,7.430667290535251e-06
ESP_11,pumped_hydro_ESP,monetary,0.0048088108784181335
ESP_11,pumped_hydro_ESP,vul,0.0
ESP_11,roof_mounted_pv_CN,co2,0.0010502510867451658
ESP_11,roof_mounted_pv_CN,monetary,0.002531464642810954
ESP_11,roof_mounted_pv_CN,vul,0.0
ESP_11,roof_mounted_pv_DE,co2,0.0012301258781249745
ESP_11,roof_mounted_pv_DE,monetary,0.002362155047983398
ESP_11,roof_mounted_pv_DE,vul,0.0
ESP_11,roof_mounted_pv_ESP,co2,0.0006829455742497267
ESP_11,roof_mounted_pv_ESP,monetary,0.0025986633287798373
ESP_11,roof_mounted_pv_ESP,vul,0.0
ESP_11,roof_mounted_pv_MY,co2,0.0012934037093656433
ESP_11,roof_mounted_pv_MY,monetary,0.002272404052719773
ESP_11,roof_mounted_pv_MY,vul,0.0
ESP_11,roof_mounted_pv_NL,co2,0.0011685005739249788
ESP_11,roof_mounted_pv_NL,monetary,0.002448260612391416
ESP_11,roof_mounted_pv_NL,vul,0.0
ESP_11,roof_mounted_pv_PT,co2,0.0014580272753141159
ESP_11,roof_mounted_pv_PT,monetary,0.0020315141002303742
ESP_11,roof_mounted_pv_PT,vul,0.0
ESP_11,wind_offshore_CN,co2,0.0009372383094167542
ESP_11,wind_offshore_CN,monetary,0.007293878903666538
ESP_11,wind_offshore_CN,vul,0.0
ESP_11,wind_offshore_DE,co2,0.0003770858261979724
ESP_11,wind_offshore_DE,monetary,0.008160832176958658
ESP_11,wind_offshore_DE,vul,0.0
ESP_11,wind_offshore_ESP,co2,0.0005936416501674743
ESP_11,wind_offshore_ESP,monetary,0.005308999048026955
ESP_11,wind_offshore_ESP,vul,0.0
ESP_11,wind_offshore_FR,co2,0.00029128128885119075
ESP_11,wind_offshore_FR,monetary,0.008293520495476771
ESP_11,wind_offshore_FR,vul,0.0
ESP_11,wind_offshore_IND,co2,0.000946830765194423
ESP_11,wind_offshore_IND,monetary,0.007279012667004996
ESP_11,wind_offshore_IND,vul,0.0
ESP_11,wind_offshore_NDL,co2,0.0001546063791843583
ESP_11,wind_offshore_NDL,monetary,0.008504849868960192
ESP_11,wind_offshore_NDL,vul,0.0
ESP_11,wind_offshore_PT,co2,0.000265854955661354
ESP_11,wind_offshore_PT,monetary,0.008332838483998722
ESP_11,wind_offshore_PT,vul,0.0
ESP_11,wind_onshore_competing_CN,co2,0.004683056770979761
ESP_11,wind_onshore_competing_CN,monetary,0.019552123950424143
ESP_11,wind_onshore_competing_CN,vul,0.0
ESP_11,wind_onshore_competing_DE,co2,0.0021063004348867032
ESP_11,wind_onshore_competing_DE,monetary,0.023764020041679407
ESP_11,wind_onshore_competing_DE,vul,0.0
ESP_11,wind_onshore_competing_ESP,co2,0.0010837225508525678
ESP_11,wind_onshore_competing_ESP,monetary,0.009618770724643452
ESP_11,wind_onshore_competing_ESP,vul,0.0
ESP_11,wind_onshore_competing_FR,co2,0.0016600842468087308
ESP_11,wind_onshore_competing_FR,monetary,0.024544663998746958
ESP_11,wind_onshore_competing_FR,vul,0.0
ESP_11,wind_onshore_competing_IND,co2,0.0019089274092849952
ESP_11,wind_onshore_competing_IND,monetary,0.007877375226497025
ESP_11,wind_onshore_competing_IND,vul,0.0
