nodes,techs,area_use
ESP_10,wind_onshore_competing_NDL,0.00046020092831447154
ESP_10,wind_onshore_competing_PT,0.00044250065775421125
ESP_11,existing_open_field_pv,6.77403
ESP_11,existing_rooftop_pv,0.082998
ESP_11,open_field_pv_CN,1.0196720117813523e-07
ESP_11,open_field_pv_DE,1.960478954514557e-06
ESP_11,open_field_pv_ESP,1.1224215412836866e-07
ESP_11,open_field_pv_MY,1.0099318257529013e-06
ESP_11,open_field_pv_NL,23.543502461235732
ESP_11,open_field_pv_PT,4.0964085383648583e-07
ESP_11,roof_mounted_pv_CN,0.0
ESP_11,roof_mounted_pv_DE,0.0
ESP_11,roof_mounted_pv_ESP,0.0
ESP_11,roof_mounted_pv_MY,0.0
ESP_11,roof_mounted_pv_NL,0.0
ESP_11,roof_mounted_pv_PT,0.0
ESP_11,wind_onshore_competing_CN,0.0004868735676790511
ESP_11,wind_onshore_competing_DE,0.0006288852649807331
ESP_11,wind_onshore_competing_ESP,2.10604894732632e-06
ESP_11,wind_onshore_competing_FR,0.0006548809155890856
ESP_11,wind_onshore_competing_NDL,0.0006992936219572385
ESP_11,wind_onshore_competing_PT,0.0006628587406082114
ESP_2,existing_open_field_pv,9.658845000000001
ESP_2,existing_rooftop_pv,0.11829600000000001
ESP_2,open_field_pv_CN,0.0
ESP_2,open_field_pv_DE,3.2079638894565457e-07
ESP_2,open_field_pv_ESP,0.0
ESP_2,open_field_pv_MY,2.808831793521041e-07
ESP_2,open_field_pv_NL,3.6562339082550765e-07
ESP_2,open_field_pv_PT,1.9789820737197505e-07
ESP_2,roof_mounted_pv_CN,0.0
ESP_2,roof_mounted_pv_DE,0.0
ESP_2,roof_mounted_pv_ESP,0.0
ESP_2,roof_mounted_pv_MY,0.0
ESP_2,roof_mounted_pv_NL,0.0
ESP_2,roof_mounted_pv_PT,0.0
ESP_2,wind_onshore_competing_CN,0.00034413847760748933
ESP_2,wind_onshore_competing_DE,0.00041599208764486994
ESP_2,wind_onshore_competing_ESP,1.8832562771313887e-06
ESP_2,wind_onshore_competing_FR,0.0004279280808174132
ESP_2,wind_onshore_competing_NDL,0.0004475252297025821
ESP_2,wind_onshore_competing_PT,0.00043152178259544464
ESP_3,existing_open_field_pv,1.6655625
ESP_3,existing_rooftop_pv,0.0204156
ESP_3,open_field_pv_CN,1.0031914959513067e-07
ESP_3,open_field_pv_DE,1.9966630533190506e-06
ESP_3,open_field_pv_ESP,1.0638222661257778e-07
ESP_3,open_field_pv_MY,9.149250549467081e-07
ESP_3,open_field_pv_NL,8.61574517098795
ESP_3,open_field_pv_PT,3.715224673381887e-07
ESP_3,roof_mounted_pv_CN,0.0
ESP_3,roof_mounted_pv_DE,0.0
ESP_3,roof_mounted_pv_ESP,0.0
ESP_3,roof_mounted_pv_MY,0.0
ESP_3,roof_mounted_pv_NL,0.0
ESP_3,roof_mounted_pv_PT,0.0
ESP_3,wind_onshore_competing_CN,0.0005515384532780466
ESP_3,wind_onshore_competing_DE,0.0006894756775975117
ESP_3,wind_onshore_competing_ESP,2.3667314659244736e-06
ESP_3,wind_onshore_competing_FR,0.0007132982462841942
ESP_3,wind_onshore_competing_NDL,0.000752873962648518
ESP_3,wind_onshore_competing_PT,0.0007205078249768728
ESP_4,existing_open_field_pv,3.6484425
ESP_4,existing_rooftop_pv,0.0447108
ESP_4,open_field_pv_CN,1.1969401396452572e-07
ESP_4,open_field_pv_DE,2.737384941865216e-06
ESP_4,open_field_pv_ESP,1.35808421760526e-07
ESP_4,open_field_pv_MY,1.357854250537782e-06
ESP_4,open_field_pv_NL,14.89083166888266
ESP_4,open_field_pv_PT,5.303143186652933e-07
ESP_4,roof_mounted_pv_CN,0.0
ESP_4,roof_mounted_pv_DE,0.0
ESP_4,roof_mounted_pv_ESP,0.0
ESP_4,roof_mounted_pv_MY,0.0
ESP_4,roof_mounted_pv_NL,0.0
ESP_4,roof_mounted_pv_PT,0.0
ESP_4,wind_onshore_competing_CN,0.0003170331094758095
ESP_4,wind_onshore_competing_DE,0.00039429742178564926
ESP_4,wind_onshore_competing_ESP,2.610166822690278e-06
ESP_4,wind_onshore_competing_FR,0.00040758816450336353
ESP_4,wind_onshore_competing_NDL,0.0004297970787937325
ESP_4,wind_onshore_competing_PT,0.0004116180435175128
ESP_5,existing_open_field_pv,3.2798925
ESP_5,existing_rooftop_pv,0.0401952
ESP_5,open_field_pv_CN,1.0385032879700209e-07
ESP_5,open_field_pv_DE,3.6074350005420014e-06
ESP_5,open_field_pv_ESP,1.1295107803247811e-07
ESP_5,open_field_pv_MY,1.5151969342824277e-06
ESP_5,open_field_pv_NL,2.288146996758454
ESP_5,open_field_pv_PT,4.83838195002299e-07
ESP_5,roof_mounted_pv_CN,0.0
ESP_5,roof_mounted_pv_DE,0.0
ESP_5,roof_mounted_pv_ESP,0.0
ESP_5,roof_mounted_pv_MY,0.0
ESP_5,roof_mounted_pv_NL,0.0
ESP_5,roof_mounted_pv_PT,0.0
ESP_5,wind_onshore_competing_CN,0.00046211195397874064
ESP_5,wind_onshore_competing_DE,0.0005786884464626757
ESP_5,wind_onshore_competing_ESP,2.368652899929972e-06
ESP_5,wind_onshore_competing_FR,0.0005989162157648976
ESP_5,wind_onshore_competing_NDL,0.0006326351283982446
ESP_5,wind_onshore_competing_PT,0.0006050488271694512
ESP_6,existing_open_field_pv,5.19291
ESP_6,existing_rooftop_pv,0.0636
ESP_6,open_field_pv_CN,1.1739879775488467e-07
ESP_6,open_field_pv_DE,2.6115393948442656e-06
ESP_6,open_field_pv_ESP,1.3274566624626617e-07
ESP_6,open_field_pv_MY,1.29527080952822e-06
ESP_6,open_field_pv_NL,12.431197835565966
ESP_6,open_field_pv_PT,5.099330996763918e-07
ESP_6,roof_mounted_pv_CN,0.0
ESP_6,roof_mounted_pv_DE,0.0
ESP_6,roof_mounted_pv_ESP,0.0
ESP_6,roof_mounted_pv_MY,0.0
ESP_6,roof_mounted_pv_NL,0.0
ESP_6,roof_mounted_pv_PT,0.0
ESP_6,wind_onshore_competing_CN,0.0003289404787025515
ESP_6,wind_onshore_competing_DE,0.00040588264969962465
ESP_6,wind_onshore_competing_ESP,2.653582001921897e-06
ESP_6,wind_onshore_competing_FR,0.0004189624741293
ESP_6,wind_onshore_competing_NDL,0.00044068371100171875
ESP_6,wind_onshore_competing_PT,0.0004229189200526197
ESP_7,existing_open_field_pv,1.2330225000000001
ESP_7,existing_rooftop_pv,0.015073200000000002
ESP_7,open_field_pv_CN,1.326010519520173e-07
ESP_7,open_field_pv_DE,3.011019957115209e-06
ESP_7,open_field_pv_ESP,1.5852390580808536e-07
ESP_7,open_field_pv_MY,1.530390616433655e-06
ESP_7,open_field_pv_NL,14.6635796899582
ESP_7,open_field_pv_PT,6.182968242261255e-07
ESP_7,roof_mounted_pv_CN,0.0
ESP_7,roof_mounted_pv_DE,0.0
ESP_7,roof_mounted_pv_ESP,0.0
ESP_7,roof_mounted_pv_MY,0.0
ESP_7,roof_mounted_pv_NL,0.0
ESP_7,roof_mounted_pv_PT,0.0
ESP_7,wind_onshore_competing_CN,0.00028836265669192617
ESP_7,wind_onshore_competing_DE,0.0003530989318177563
ESP_7,wind_onshore_competing_ESP,2.745556531493671e-06
ESP_7,wind_onshore_competing_FR,0.0003640846644425322
ESP_7,wind_onshore_competing_NDL,0.00038229576205357877
ESP_7,wind_onshore_competing_PT,0.0003674038583249042
ESP_8,existing_open_field_pv,28.9386675
ESP_8,existing_rooftop_pv,0.3544428
ESP_8,open_field_pv_CN,0.0
ESP_8,open_field_pv_DE,1.8780793245281365e-07
ESP_8,open_field_pv_ESP,0.0
ESP_8,open_field_pv_MY,1.7387812476108477e-07
ESP_8,open_field_pv_NL,2.014563518085932e-07
ESP_8,open_field_pv_PT,1.390669083876631e-07
ESP_8,roof_mounted_pv_CN,0.0
ESP_8,roof_mounted_pv_DE,0.0
ESP_8,roof_mounted_pv_ESP,0.0
ESP_8,roof_mounted_pv_MY,0.0
ESP_8,roof_mounted_pv_NL,0.0
ESP_8,roof_mounted_pv_PT,0.0
ESP_8,wind_onshore_competing_CN,0.0004884842875021991
ESP_8,wind_onshore_competing_DE,0.000594718613541073
ESP_8,wind_onshore_competing_ESP,2.1128249463670846e-06
ESP_8,wind_onshore_competing_FR,0.0006125809735706051
ESP_8,wind_onshore_competing_NDL,0.0006419713652512567
ESP_8,wind_onshore_competing_PT,0.0006179600581682588
ESP_9,existing_open_field_pv,17.039160000000003
ESP_9,existing_rooftop_pv,0.2087352
ESP_9,open_field_pv_CN,1.040159432528873e-07
ESP_9,open_field_pv_DE,2.2280089675050075e-06
ESP_9,open_field_pv_ESP,1.2071273210087634e-07
ESP_9,open_field_pv_MY,1.115280127407075e-06
ESP_9,open_field_pv_NL,10.23462301740475
ESP_9,open_field_pv_PT,4.4633630957102685e-07
ESP_9,roof_mounted_pv_CN,0.0
ESP_9,roof_mounted_pv_DE,0.0
ESP_9,roof_mounted_pv_ESP,0.0
ESP_9,roof_mounted_pv_MY,0.0
ESP_9,roof_mounted_pv_NL,0.0
ESP_9,roof_mounted_pv_PT,0.0
ESP_9,wind_onshore_competing_CN,0.00036222746364646054
ESP_9,wind_onshore_competing_DE,0.0004464842923495824
ESP_9,wind_onshore_competing_ESP,2.0340253296946642e-06
ESP_9,wind_onshore_competing_FR,0.0004610332304699902
ESP_9,wind_onshore_competing_NDL,0.00048533793828159973
ESP_9,wind_onshore_competing_PT,0.0004654498352232053
